,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,Month,Weekday,IsWeekend,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,FormDiff_RecentFormIdx
Prob_H_b365,1.0,-0.4459997666243578,-0.9589581331518867,0.019795682045618917,-0.9249239695714664,0.9982643317591484,-0.44190350725426747,-0.957417004584978,0.1370335231623534,-0.911116710279276,-0.4996804388721228,0.4267233860963839,0.5574050561209958,0.459430441163118,-0.2806030787825599,0.48055127241093126,0.44068973129263994,0.4297035808931041,0.22959678191776894,-0.20394177243053715,0.35317455144639665,0.40141592216732414,0.5276361969561025,0.5618202904224274,-0.39886320968055045,0.2748977045175555,-0.43564877226124354,-0.39700367712533174,-0.38299263242080417,-0.22939124405404432,0.19736368831238482,-0.3288138347768255,-0.3634691623757042,-0.48780414192234123,-0.5228594518022891,0.6058109786245067,-0.39682231214209784,0.6489284848041811,0.5983896247113624,0.5823813708533296,0.3243775686660902,-0.29231219720431995,0.4947997680098108,0.548148699970456,0.7240963662503768,0.7698206098954715,0.0018636738242533554,0.009717211227960487,0.0024793224363164564,0.018969554000427685,0.6948189338028632,0.7621293928193086,0.48901731143700655,0.4361224663473752,-0.4403478211541299,-0.4036129284020317,0.6502174672826115,0.5955238737249027,0.5545348900857008
Prob_D_b365,-0.4459997666243578,1.0,0.17391053221670258,-0.042473710907514506,0.4595792348396721,-0.44430995629055875,0.9832365158282065,0.16892853305406583,-0.3070644860196038,0.4611238120483823,-0.27657158639476526,-0.7637169156076623,-0.629949837289177,-0.4653514705364492,0.15425672170026625,-0.4074893098339744,-0.3541275412885488,-0.3601844395419159,-0.1336438784391864,0.10371438216485108,-0.29992524454826003,-0.35442585554793715,-0.43134946085506465,-0.4766916439155602,-0.13955692314711202,-0.054840725547102426,-0.06181140496962043,-0.042948923033806825,-0.06276901636123493,0.03483805854731399,-0.03446214399310671,-0.041180737404445514,-0.06225118550336349,-0.04150975212085747,-0.06267927452762972,-0.22556447172359778,0.14959753232937004,-0.24273037575436893,-0.22115555846362125,-0.21109588385427056,-0.11919327083355379,0.10063561008239726,-0.18632006548520877,-0.20711928072152802,-0.27718781538011095,-0.2950282010238065,0.00339083436312298,0.007415908352058577,0.03872859796899249,0.07721050086427733,-0.26649703497818644,-0.2921504282602311,-0.4627808518156229,-0.35344939769904565,-0.12243185635123906,-0.027745667676553596,-0.23271402432575858,-0.23058590309638743,-0.2072478880499712
Prob_A_b365,-0.9589581331518867,0.17391053221670258,1.0,-0.008324498607591987,0.8720536263504262,-0.9560761805036072,0.17537379152996224,0.9980028692143522,-0.05370104150370451,0.8550906392221258,0.6503588060756881,-0.21943578161365163,-0.41016647731272804,-0.3580508913726676,0.25988518733801197,-0.39963672979107456,-0.37268817858950143,-0.3586750734310359,-0.21027563321256745,0.19153037665309597,-0.2935659458053789,-0.3293749901980509,-0.44388685668510325,-0.46713007781377686,0.4827769350092981,-0.2849252828143822,0.49861727598760075,0.450151241892608,0.44127351633690753,0.24135130857952347,-0.20623203358904582,0.37460814470499415,0.4193858465406201,0.5495423109290488,0.594791205640223,-0.594742936275097,0.3889878871695043,-0.6367207926017219,-0.5879780731579746,-0.573890494116192,-0.3191363052385337,0.28973542547661296,-0.4850986765467211,-0.5371768059697641,-0.7084674963283911,-0.7530981884081781,-0.003122557717889682,-0.013040745818054974,-0.01499715088828428,-0.04533167178203174,-0.6795781357201407,-0.7454638511573963,-0.39142451831176545,-0.3678771467333689,0.5229736536874616,0.4526064187342998,-0.641308585080277,-0.5818419779098009,-0.5441582524799956
Margin_B365,0.019795682045618917,-0.042473710907514506,-0.008324498607591987,1.0,-0.00412710045012043,0.02138381185662868,-0.02756093659024506,-0.01459182338155215,0.01698497085006527,-0.012231458086384043,-0.0152069512246065,-0.032664716331276177,-0.026959804802956927,0.005034505396342604,0.005071228989349213,0.0002982009098215825,0.007857696085256076,-0.010988190801367672,-0.017930222838443362,-0.05832905954878657,0.024323559057436835,0.012918993639958598,0.026378027395493473,0.01381505265536457,0.007303138675963623,0.02528426100977198,-0.010214293868719783,-0.0006391977943899771,-0.018720119100555887,-0.03969995762028931,-0.0328652299951018,-0.011943043986534785,-0.023865400639262072,0.010755121706190186,0.002298436571098242,-0.001808974316638852,-0.014670334299871355,0.007607009431580181,0.005735807928405533,0.0056917847698761195,0.015313285880320618,-0.01853083538479833,0.026180346404714987,0.02675630123155323,0.011426772293853062,0.008734438992730754,0.024417412861244218,0.0771651893917561,0.011498204918712904,-0.04013093345468089,0.027133387523580237,0.03501787264230794,0.006365622450855377,0.004395660777209108,0.0018362419557994326,-0.012889866916614302,0.003212343447479881,0.012465623486876371,0.01961052170474627
OddsDiff_B365,-0.9249239695714664,0.4595792348396721,0.8720536263504262,-0.00412710045012043,1.0,-0.926489056758503,0.4529692625093423,0.8745705175314479,-0.11030510921582437,0.9881905837400893,0.53433506846766,-0.6012903331942747,-0.7665195236639887,-0.46109233530944443,0.2732475164506266,-0.47718493011342344,-0.42982176794995836,-0.4255087409092977,-0.24238572505329628,0.21959918626314298,-0.34685177071010437,-0.3977414674475524,-0.5125599318893952,-0.5582888648680243,0.36395307178602687,-0.2367205486730531,0.38904863015433294,0.3492297114715572,0.3359738487008829,0.19592847342494127,-0.1651928985439337,0.28330108667030307,0.31713393542319224,0.43172809856671496,0.46956518586743556,-0.5821345090033402,0.3641408320333567,-0.6132290257411929,-0.5568140305965169,-0.5454522041046769,-0.30982459304248233,0.28027473984104545,-0.4571801782041073,-0.5113819454547663,-0.6731762036340945,-0.7295415781589489,0.002016246610732687,-0.0018657493095169597,0.017668377987987757,-0.0025200849871592204,-0.6521494139130373,-0.7247740466270982,-0.5116170645178031,-0.42357596672135167,0.4031676786923075,0.3568252803364106,-0.6393343308977365,-0.5533480681951031,-0.5138448817049225
Prob_H_ps,0.9982643317591484,-0.44430995629055875,-0.9560761805036072,0.02138381185662868,-0.926489056758503,1.0,-0.4508896980311665,-0.9564544316488739,0.13754475067147873,-0.9135186822904121,-0.49857249465254416,0.42425364713177083,0.5689110727797678,0.45892271406476604,-0.28115894500585037,0.4811229003871265,0.43974924938726756,0.42805307138793464,0.227784920380905,-0.2036267768241999,0.35266366687995576,0.40064202077751104,0.526084823519368,0.5616568777043234,-0.39612164590171395,0.2761084568510361,-0.43443439515589166,-0.3965020924232994,-0.38319081635725927,-0.23177652869692522,0.19868140230936748,-0.32939248256297676,-0.3652291143880045,-0.4873467956521638,-0.5214999088194783,0.6033892356734567,-0.39853828469757135,0.648881681035516,0.5978373836737144,0.5817380570619713,0.3251329492972808,-0.29345362156324933,0.4950832123005708,0.5484909527263327,0.7228365402130298,0.7688033925228624,0.003967663396472876,0.008796413507750164,0.004604684875338499,0.020971608814593732,0.6924533257443554,0.7590439339798316,0.48878834900695944,0.4365101904462777,-0.4382342949364472,-0.40387805105684144,0.6487200553707633,0.5963443464769737,0.5545175449076027
Prob_D_ps,-0.44190350725426747,0.9832365158282065,0.17537379152996224,-0.02756093659024506,0.4529692625093423,-0.4508896980311665,1.0,0.1707277864059147,-0.3027663497203092,0.463391323991186,-0.26861449216155353,-0.7685770604830011,-0.6232266551363063,-0.47068315930428195,0.1495344356421856,-0.4087339034931634,-0.35412298978756407,-0.35922559583805513,-0.12824179667418964,0.09601595156989999,-0.29910187489811374,-0.35177452294867617,-0.43124939267701734,-0.47734942061485425,-0.1486257348489086,-0.059214344705942695,-0.06537273564132272,-0.04398819703763719,-0.06351730341889557,0.036332969930279777,-0.03816179452211017,-0.03900310695611774,-0.060711521597797205,-0.04187966446015944,-0.06612186953037166,-0.22227034905956009,0.14933773922456423,-0.24054974156611472,-0.2203490802216898,-0.20978082195524678,-0.11652856143223206,0.09783640858467789,-0.18727928700557156,-0.20566407384343427,-0.27628370273605096,-0.2916410707701864,0.0010735098034594663,0.01484104503912651,0.03334298433548399,0.0715599032032493,-0.26255313653325185,-0.28424965391648666,-0.4645054549894802,-0.35667614149333976,-0.12849122832184576,-0.029924615290715502,-0.22896839173492103,-0.23123310444033532,-0.20758634165029155
Prob_A_ps,-0.957417004584978,0.16892853305406583,0.9980028692143522,-0.01459182338155215,0.8745705175314479,-0.9564544316488739,0.1707277864059147,1.0,-0.05282822211948024,0.8568996050793118,0.6510576718016623,-0.20786672472967382,-0.42016809563532675,-0.35273659141337904,0.2615285233216291,-0.39751958836204937,-0.36970329741211294,-0.3550575159476772,-0.2095154171230396,0.1933854002360236,-0.2915461227585552,-0.32728951758025915,-0.43979954778621905,-0.4639944465262102,0.48561947586689996,-0.28529797873333906,0.5006916718566479,0.4518523622561137,0.4437748768859753,0.24397677535938275,-0.20684504050881133,0.3761782462454282,0.4228111127887285,0.5513969900447686,0.5970001787557423,-0.5931130808704026,0.39092491064334517,-0.6373337388314922,-0.5876153146365015,-0.5735800934491044,-0.32080818950586587,0.29194990067469506,-0.4850489506483148,-0.537968231984821,-0.7072550499497008,-0.7529537391199987,-0.004728288761620894,-0.014563513202542412,-0.015986568939595873,-0.04655128837951723,-0.678079851772675,-0.7444481745695872,-0.38773553694507895,-0.36529134815390707,0.525506186820191,0.45539581418588737,-0.6409389865920317,-0.5824122672561315,-0.5439894593094793
Margin_PS,0.1370335231623534,-0.3070644860196038,-0.05370104150370451,0.01698497085006527,-0.11030510921582437,0.13754475067147873,-0.3027663497203092,-0.05282822211948024,1.0,-0.1124532234167048,0.01611387214088317,0.13956488519857832,0.10009368241076276,0.08272257428458422,-0.07316215987842152,0.10044361044178639,0.08994946933608411,0.10624755162708682,0.07925804763933876,-0.058839679036673025,0.07680303492137538,0.08416499169249046,0.10050156997069869,0.11782268822584618,-0.010297729408302016,0.03227472988412911,-0.02634285207508417,-0.025460794626287985,-0.004724784881584096,-0.029765089646797905,0.04768590176866238,-0.0285250701818706,-0.027489657279852243,-0.021623353519207505,-0.016806319512503366,0.0666147875532174,-0.07598861857228034,0.09088636373714518,0.08336123918140505,0.07904483185491015,0.07718324371516576,-0.07769607785550181,0.07756739016089967,0.08157807345005812,0.08800618910399455,0.09678439525003105,0.023422918492067183,-0.08419088428480243,0.03915838871150899,0.06985968404063332,0.08936745712266117,0.09840618200776707,0.10903123503546347,0.08508666496063377,-0.020303766650865165,-0.039523210945260984,0.09104892947317293,0.08933632551204247,0.0830135756152737
OddsDiff_PS,-0.911116710279276,0.4611238120483823,0.8550906392221258,-0.012231458086384043,0.9881905837400893,-0.9135186822904121,0.463391323991186,0.8568996050793118,-0.1124532234167048,1.0,0.5414755596567853,-0.5879091174586892,-0.7940408880878788,-0.45119043895550504,0.2743890399766144,-0.4717761426706863,-0.4234589587631949,-0.41766090532215794,-0.24256431668225353,0.22173653259755013,-0.34297960394964294,-0.3932720338492553,-0.5051874997900181,-0.5526913395090135,0.35959340569443105,-0.23147869771793003,0.3828789423365292,0.3442113892814638,0.33295390017891935,0.1940240010657887,-0.16036356535992616,0.28293561583817045,0.31942658499548454,0.4258084028770125,0.4630887116735,-0.5717549517835919,0.36164393055771543,-0.6052346641912314,-0.5489677303918036,-0.538020041148025,-0.30893269197323386,0.27867685314610635,-0.4542339238500386,-0.5094367446213347,-0.6637318640961397,-0.7208006455766183,-0.0031556922354102675,-0.0013147364382131786,0.014461302606137377,-0.005775921912394284,-0.6433151298119075,-0.7142529368415265,-0.5040370074895973,-0.4195676389969866,0.39625771791100045,0.35356809574044323,-0.6291880361393202,-0.5484327537075404,-0.508936092637656
