precision,recall,f1-score,support,Model,League
0.533953488372093,0.5304990757855823,0.5322206768660176,1082.0,Decision Tree (Multiclass),all_leagues
0.2854594112399643,0.35320088300220753,0.31573754316724223,906.0,Decision Tree (Multiclass),all_leagues
0.638205499276411,0.5547169811320755,0.5935397039030955,1590.0,Decision Tree (Multiclass),all_leagues
0.49636668529904976,0.49636668529904976,0.49636668529904976,0.49636668529904976,Decision Tree (Multiclass),all_leagues
0.4858727996294894,0.4794723133066217,0.48049930797878515,3578.0,Decision Tree (Multiclass),all_leagues
0.5173590399249597,0.49636668529904976,0.504653190521094,3578.0,Decision Tree (Multiclass),all_leagues
