precision,recall,f1-score,support,Model,League,SplitDate,N_train,N_test
0.5367965367965368,0.5344827586206896,0.5356371490280778,232.0,XGBoost,premier_league,2022-07-01,2660,760
0.29457364341085274,0.22485207100591717,0.2550335570469799,169.0,XGBoost,premier_league,2022-07-01,2660,760
0.625,0.6963788300835655,0.6587615283267457,359.0,XGBoost,premier_league,2022-07-01,2660,760
0.5421052631578948,0.5421052631578948,0.5421052631578948,0.5421052631578948,XGBoost,premier_league,2022-07-01,2660,760
0.48545672673579654,0.48523788657005745,0.4831440781339345,760.0,XGBoost,premier_league,2022-07-01,2660,760
0.5245983450963562,0.5421052631578948,0.5313998399799412,760.0,XGBoost,premier_league,2022-07-01,2660,760
