,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,Month,Weekday,IsWeekend,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,FormDiff_RecentFormIdx
Prob_H_b365,1.0,-0.4648820180037605,-0.9676300522834288,-0.026085773617313623,-0.9345035898369675,0.9991818655542308,-0.4609440760770711,-0.9667365420007551,0.10017479084281142,-0.9318533424127147,-0.5433427809977349,0.4720110967867961,0.6585882130685922,0.45470847101635703,-0.32353335018286833,0.4907264427039739,0.45862366095840634,0.4406312120290169,0.2550581963531515,-0.22938636743786764,0.3794236475483205,0.41496622615626655,0.5533738409477299,0.5852971613815013,-0.42777357613198524,0.3130278869056031,-0.46795803644476053,-0.4409814080110071,-0.4260378398796672,-0.24557135594486254,0.2192226715321015,-0.3842825586287437,-0.4127434310336902,-0.5222033181178939,-0.5438154421798511,0.6277744014999455,-0.4656145235147206,0.6871721895775156,0.6403168250172184,0.6204064248407121,0.36447886631841403,-0.3356320797645991,0.5422703862992417,0.5886854215636101,0.7600844365025274,0.8007964139906577,0.016353568212308957,0.0003064933195878877,0.01448609610503801,0.01871069102348312,0.780854387908863,0.8111951656963461,0.49462862980186045,0.4750065620148192,-0.4643681147536855,-0.45382537399043943,0.6788686163003588,0.6620323127166051,0.6000872441762871
Prob_D_b365,-0.4648820180037605,1.0,0.2263897487639427,-0.09775396137818738,0.49736527790638435,-0.4653574725307058,0.9919942596884301,0.22612401374918376,-0.3679889751336769,0.5064868626618125,-0.21689949519211732,-0.8166631995530718,-0.700232251489838,-0.417157147838549,0.2301957454791095,-0.4102580877186305,-0.37572771732828025,-0.36910481014353164,-0.2055044612251049,0.17465989142809857,-0.3200622703078709,-0.3571853288981383,-0.44522540639804864,-0.47126718299268244,-0.04917311593919121,-0.04239296057661617,-0.007184705739731413,0.005344300625186696,-0.007114520256685977,0.02586305277394649,-0.0325079350942384,-0.0013254699341387326,-0.008441638376996807,-0.0024863834176108326,-0.012284673088334093,-0.26257484903252326,0.20056292559271832,-0.2908214181990564,-0.272335329695448,-0.2593048425865594,-0.16772746731241317,0.1549230849961348,-0.226921834940166,-0.2507528963790973,-0.31343228856118355,-0.3271854984106784,-0.011311557801168954,-0.014502784904819531,0.01514479601967743,0.03530096693257763,-0.32606297720032645,-0.33776719029706087,-0.4486094590007264,-0.3923369919441977,-0.05026976678230153,0.008318465754609447,-0.2815513351123747,-0.28577894437610873,-0.25274855608233504
Prob_A_b365,-0.9676300522834288,0.2263897487639427,1.0,0.056562572812844325,0.8863153549456885,-0.966594460201775,0.2243394613006903,0.9990927576235927,-0.005312437328977023,0.8807996216614206,0.66840523966066,-0.2846663572040743,-0.5265423405548525,-0.38143479715110784,0.2903906596265541,-0.42303614347687307,-0.39755447129775057,-0.3795452303556799,-0.22202212113261038,0.20257158511221113,-0.3262721736524554,-0.35479985926882013,-0.48200477270750514,-0.5097090293077746,0.48458291849595775,-0.3322505830231069,0.5168142371684662,0.4835667415708389,0.47073065827535515,0.262791499403003,-0.23191006574405654,0.423098405746476,0.45643518764668223,0.5751457266645137,0.6017134948666077,-0.6158765016880067,0.4551326372244713,-0.6731785248778249,-0.6268942422934306,-0.6086218926425114,-0.3531687631362742,0.32508301555571373,-0.5319615984252833,-0.576237655761652,-0.7469569261198454,-0.7878309723701183,-0.014768908350322147,0.003796790190535689,-0.02025376208279165,-0.030646880027697398,-0.7664645185137717,-0.7965223290740552,-0.4163963134309446,-0.41084710127628754,0.5251505291318725,0.49684737161365855,-0.6666849271985793,-0.6469549882695087,-0.5882139941683269
Margin_B365,-0.026085773617313623,-0.09775396137818738,0.056562572812844325,1.0,0.047857881145011265,-0.024994150482580264,-0.09779299177138258,0.05570363092653939,0.5112936374327732,0.03357693317873193,0.025705815453294985,0.051323273854611086,0.042804402186553625,0.07418549096496567,0.04680651084015029,0.020350574193212182,0.024529234132074133,0.05466280833869757,-0.0126013140814979,0.06137776353240146,0.019773839260336924,0.012222676578426643,0.021128112225931545,0.014035420571831833,0.06727383699775397,0.06925818705010088,0.003133271150549027,0.010163503208102534,0.030899496999069947,-0.03418084902291494,0.07598483282250941,-0.004284880922412929,-0.004858701816318943,0.01720783311981187,0.008934169766700292,0.0039001827371295534,-0.015666207279744934,0.011745494763148106,0.00972900332616685,0.01705092871110452,0.015904008900541534,-0.011000510538968798,0.016476879364232224,0.011381988431226335,0.0023222416480683837,0.003150756015825844,0.02051178070265387,-0.06613849243959899,-0.02341871715912146,-0.06110368985313049,0.0002900120587980283,-0.0015162270134592801,0.04038361973382095,0.020763118703522692,0.02619058595623088,0.009788884754469864,0.00902112343075405,0.007331708343511589,0.014612236905179193
OddsDiff_B365,-0.9345035898369675,0.49736527790638435,0.8863153549456885,0.047857881145011265,1.0,-0.9328425868111249,0.4934080793115625,0.8843671663228706,-0.06866891518193814,0.9902878004408766,0.5724868157944598,-0.611738855674841,-0.8163096701713118,-0.4460962743685932,0.32639476374650783,-0.4868216476270928,-0.45282101183669693,-0.43501126013990304,-0.26689305024747495,0.24410919555104796,-0.3746351152995339,-0.4110874846037959,-0.5447621417742546,-0.5803691099407362,0.41185649279919995,-0.28679596495385323,0.4418728295731614,0.41730987681319925,0.4028658609704799,0.22500716651743727,-0.20025373363801674,0.3619452757947607,0.3854715234060873,0.48822536776815617,0.508007927396133,-0.610188854558067,0.4488192461254759,-0.6657265830372234,-0.619495861794855,-0.5998041309361503,-0.3579902181234841,0.33243762043793357,-0.5231741763323665,-0.566679548049152,-0.7301643510623996,-0.771932205786006,-0.018816086669521587,-0.01296254236824952,-0.006972528379226567,-0.012096688950521274,-0.7411427952062708,-0.7786247191439084,-0.505567910249449,-0.467333969043673,0.4442571756756569,0.42787615178075705,-0.672356454654804,-0.6380832724405632,-0.5795983308220424
Prob_H_ps,0.9991818655542308,-0.4653574725307058,-0.966594460201775,-0.024994150482580264,-0.9328425868111249,1.0,-0.46376695168928767,-0.9668230151462082,0.10206366557645938,-0.9328093987736064,-0.5420294894027519,0.47083731918737654,0.6570841212244646,0.45599015899914,-0.32286880759666575,0.49116444743125803,0.4581575954871928,0.4401107904175416,0.25456338896765157,-0.22911520753745626,0.37888210956113727,0.4149773047178425,0.553067794514503,0.5858500765672799,-0.4263024184545197,0.31303045510282235,-0.46699038882880023,-0.43954408744826323,-0.42437394608794826,-0.24494890834712793,0.21853624649769163,-0.38318941308925614,-0.4121086117209096,-0.5207146040562988,-0.5430073799102514,0.6276421605327539,-0.4650931473564614,0.6867796831726755,0.6389606689518409,0.6188433324779142,0.3636648495209066,-0.3349154227560477,0.5411135253930909,0.5882410930569979,0.7588122727131985,0.800614225324501,0.01598205521620854,-0.00014697807815747079,0.015215015198989467,0.019472957384479676,0.7799254725591057,0.8111023761345735,0.4955616923954429,0.47528745876735096,-0.46351073964962164,-0.4529741726844095,0.6789180911902167,0.6616141022835019,0.598810714810753
Prob_D_ps,-0.4609440760770711,0.9919942596884301,0.2243394613006903,-0.09779299177138258,0.4934080793115625,-0.46376695168928767,1.0,0.22206529399667077,-0.3756703147978447,0.502469455341172,-0.2176342108579703,-0.8128409704393537,-0.695843861869086,-0.42347222879419416,0.22334386443065865,-0.41027121686976314,-0.3737192045956904,-0.3662213009052676,-0.19953044656807617,0.16852821690691536,-0.31901868861701344,-0.3579575419796178,-0.44405381955709405,-0.4717064433034917,-0.05712208237225406,-0.04571949385952845,-0.010443172413164366,0.001152905849089325,-0.012651642228102151,0.024449029693542422,-0.03214903107777234,-0.004784746472995245,-0.011069422838517739,-0.004986686878389791,-0.014011220417445295,-0.26140981546369685,0.19784408578802817,-0.28846057473651554,-0.2678909151274628,-0.25327823078310835,-0.16236676996613195,0.15007002723545954,-0.22371938818676881,-0.24943687392657113,-0.31082975757307824,-0.3262524367178447,-0.009397567490803917,-0.012852997804597345,0.015232168526633729,0.0350575213556248,-0.32217592628163916,-0.3345973526515103,-0.4506443914735254,-0.39273183442911663,-0.054465903956259575,0.004912294834071735,-0.27997584786809504,-0.2835882397244226,-0.24895784851990413
Prob_A_ps,-0.9667365420007551,0.22612401374918376,0.9990927576235927,0.05570363092653939,0.8843671663228706,-0.9668230151462082,0.22206529399667077,1.0,-0.004008545599389687,0.8817179839621625,0.6666600016691975,-0.28288931732794614,-0.5244415305541911,-0.37982713965564124,0.29100301647741955,-0.4223541192310605,-0.3965615596690371,-0.3787675158984429,-0.22262689844731653,0.2035589868009006,-0.32507038968617114,-0.3535742472596977,-0.4807546415736801,-0.5088665302424433,0.48559161580187205,-0.33128044433610837,0.5169018399661823,0.4833543887421349,0.47068854236156965,0.2625268249544739,-0.23123848759232798,0.4230527338758516,0.45668899167261795,0.5744476490366164,0.6015822807981628,-0.6154512619647858,0.4548670308194474,-0.6727421924677252,-0.6260403713749944,-0.6080346773825464,-0.35341283844655463,0.32531843813812705,-0.5310796033135019,-0.5755358624739181,-0.745576547424857,-0.7871397460745322,-0.014881162730220023,0.0038676474603385955,-0.021136616225042006,-0.03153887832582626,-0.7657749900235642,-0.7965185471005082,-0.415551202844023,-0.40993498371935133,0.5257705768711968,0.4970488882029085,-0.6665358457271062,-0.6464479209131225,-0.5873078032515449
Margin_PS,0.10017479084281142,-0.3679889751336769,-0.005312437328977023,0.5112936374327732,-0.06866891518193814,0.10206366557645938,-0.3756703147978447,-0.004008545599389687,1.0,-0.07321802664272314,0.22672057664497663,0.2956610538894525,0.20311919999197137,0.18368670506405432,0.054709562008251215,0.08707369281500457,0.08286790545643419,0.1020640197694841,-0.030704413192511628,0.06491287558418303,0.0762309372382993,0.07706801014798632,0.10062036619564144,0.10126806555671435,0.09745887621261819,0.09653628595100013,0.006797267453939054,0.008852091877471432,0.028717686434525196,-0.06088030943395065,0.09149675833686255,0.018698007890387575,0.013418439731357621,0.01466260157154795,0.007509766560135935,0.0607090099187228,-0.029770555166442097,0.057523329541013246,0.05279775989526376,0.052565821805930675,0.022346621653994963,-0.019971213297837388,0.040664842113669115,0.045265203711950926,0.06086635622730803,0.06650408056968547,-0.0025001539113273896,-0.09970292695716165,0.004504641959863247,-0.02470314472123963,0.07377849454284184,0.07553276920935456,0.12918220652969478,0.08374449875955581,0.04446275531849202,0.002928632969386562,0.05920079540500749,0.057443275392405006,0.046780295517801454
OddsDiff_PS,-0.9318533424127147,0.5064868626618125,0.8807996216614206,0.03357693317873193,0.9902878004408766,-0.9328093987736064,0.502469455341172,0.8817179839621625,-0.07321802664272314,1.0,0.5631276214038236,-0.6079609217349019,-0.8194327941794438,-0.44567877248893195,0.33027030159624504,-0.48887282090765993,-0.455217525953193,-0.4383487545126042,-0.27422495043332135,0.2503205770334049,-0.3769726761620008,-0.410609386860393,-0.5459370301280866,-0.5824747619445253,0.4087493395948748,-0.2839369474981623,0.4381257205718819,0.4129632430758678,0.39850321161440255,0.2202301308365526,-0.19633265236775843,0.35892251293509864,0.3827308594809155,0.4838507045339532,0.5041863458058472,-0.607688707510951,0.4495973138833704,-0.6645306216403006,-0.6181233079828092,-0.5990738900525786,-0.3598008831649813,0.33414585959438015,-0.5226984669466443,-0.5644094684583468,-0.7278947576510344,-0.7707375192917534,-0.02034605701534262,-0.013929226357728981,-0.0061717551290596815,-0.012238467415438433,-0.740498605736099,-0.778260570723884,-0.5093661667944779,-0.4702912857724364,0.4407278975863801,0.4245251580905455,-0.6725501330439039,-0.6378019355716292,-0.578770025046939
