precision,recall,f1-score,support,Model,League
0.44583333333333336,0.49767441860465117,0.4703296703296703,215.0,Decision Tree (Multiclass),la_liga
0.28870292887029286,0.3520408163265306,0.31724137931034485,196.0,Decision Tree (Multiclass),la_liga
0.6476868327402135,0.5214899713467048,0.5777777777777777,349.0,Decision Tree (Multiclass),la_liga
0.4710526315789474,0.4710526315789474,0.4710526315789474,0.4710526315789474,Decision Tree (Multiclass),la_liga
0.46074103164794655,0.45706840209262883,0.455116275805931,760.0,Decision Tree (Multiclass),la_liga
0.4980034807257614,0.4710526315789474,0.48019030777651467,760.0,Decision Tree (Multiclass),la_liga
