precision,recall,f1-score,support,Model,League,SplitDate,N_train,N_test
0.45588235294117646,0.4325581395348837,0.4439140811455847,215.0,XGBoost,la_liga,2022-07-01,2660,760
0.3263157894736842,0.3163265306122449,0.32124352331606215,196.0,XGBoost,la_liga,2022-07-01,2660,760
0.5956284153005464,0.6246418338108882,0.6097902097902098,349.0,XGBoost,la_liga,2022-07-01,2660,760
0.49078947368421055,0.49078947368421055,0.49078947368421055,0.49078947368421055,XGBoost,la_liga,2022-07-01,2660,760
0.45927551923846904,0.4578421679860056,0.45831593808395227,760.0,XGBoost,la_liga,2022-07-01,2660,760
0.4866406809987971,0.49078947368421055,0.4884500542539896,760.0,XGBoost,la_liga,2022-07-01,2660,760
