precision,recall,f1-score,support,Model,League
0.49375,0.4463276836158192,0.4688427299703264,177.0,Decision Tree,bundesliga
0.26639344262295084,0.4166666666666667,0.325,156.0,Decision Tree,bundesliga
0.6201923076923077,0.46236559139784944,0.5297741273100616,279.0,Decision Tree,bundesliga
0.44607843137254904,0.44607843137254904,0.44607843137254904,0.44607843137254904,Decision Tree,bundesliga
0.46011191677175284,0.44178664722677846,0.4412056190934626,612.0,Decision Tree,bundesliga
0.49343918446950036,0.44607843137254904,0.45995448484355383,612.0,Decision Tree,bundesliga
