precision,recall,f1-score,support,Model,League
0.5243147656940761,0.5480591497227357,0.5359240849525531,1082.0,Random Forest,all_leagues
0.29757462686567165,0.35209713024282563,0.3225480283114257,906.0,Random Forest,all_leagues
0.6545454545454545,0.5660377358490566,0.6070826306913997,1590.0,Random Forest,all_leagues
0.5064281721632197,0.5064281721632197,0.5064281721632197,0.5064281721632197,Random Forest,all_leagues
0.4921449490350674,0.4887313386048726,0.48851824798512616,3578.0,Random Forest,all_leagues
0.5247731864585136,0.5064281721632197,0.5135158625959027,3578.0,Random Forest,all_leagues
