Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
D1,2015-10-24,Ingolstadt,Hertha,0,1,A,18,5,3,1,12,12,8,2,2,3,0,0,2.4,3.2,3.1,2.53,3.25,3.15,2.53,3.32,3.21,2.47,3.16,2.98,42.0,2015/2016,13,2,6,0,-1,-1,1,0.39616613418530355,0.2971246006389776,0.30670926517571884,0.051747311827957,-0.7000000000000002,0.3873512552261678,0.3015380540683706,0.3111106907054617,0.02040954214867252,-0.6200000000000001,0.05999999999999961,0.1599999999999997,0.22999999999999998,0.8,0.6,0.2,1.4,2.0,2.0,3.0,1.3333333333333333,0.3333333333333333,1.5555555555555556,-0.1111111111111111,-0.22222222222222232,1.4,1.0,0.4,1.4,2.0,2.0,3.0,1.3333333333333333,0.6666666666666666,1.4,0.1,-0.06666666666666665,-0.5999999999999999,-0.4,-0.2,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.15555555555555567,-0.2111111111111111,-0.15555555555555567,1,10,5,1,1.5555555555555556,-0.1111111111111111,1.5555555555555556,0.2222222222222222,0.0,-0.3333333333333333,0.5,0.571020699500357,0.7,0.5830903790087464,-0.19999999999999996,-0.01206967950838933,1.3599999999999999,1.3599999999999999,0.0,0.08945686900958472,0.0762405645207061,0,0,1
D1,2015-10-24,Leverkusen,Stuttgart,4,3,H,19,12,6,6,16,13,5,3,2,4,0,0,1.57,4.33,5.5,1.58,4.58,5.95,1.62,4.6,6.04,1.57,4.22,5.56,42.0,2015/2016,7,0,2,3,-2,1,7,0.6067809651932196,0.2200106501970796,0.17320838460970087,0.04970773919450755,-3.9299999999999997,0.6209157772896711,0.2142023860518953,0.16488183665843364,0.019319230649531338,-4.37,0.050000000000000044,0.3799999999999999,0.4800000000000004,1.0,0.8,0.2,1.6,2.0,3.0,2.0,1.6666666666666667,1.0,1.4,-0.2,0.26666666666666683,1.4,1.4,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,1.0,-0.6,0.33333333333333326,-0.3999999999999999,-0.5999999999999999,0.2,0.20000000000000018,0.0,2.0,-2.0,0.3333333333333335,1.3333333333333333,0.3999999999999999,0.39999999999999997,-0.06666666666666643,1,10,5,1,1.5555555555555556,-0.1111111111111111,0.7777777777777778,-0.7777777777777778,0.7777777777777778,0.6666666666666667,0.5555555555555556,0.5552470849528041,0.5833333333333334,0.49982149232416995,-0.02777777777777779,0.05542559262863411,1.6400000000000001,1.3599999999999999,0.28000000000000025,0.43357258058351866,0.4560339406312374,1,0,0
D1,2015-10-24,Mainz,Werder Bremen,1,3,A,16,14,5,8,19,17,4,4,2,1,0,0,2.05,3.5,3.6,2.08,3.75,3.66,2.08,3.85,3.75,2.03,3.57,3.53,42.0,2015/2016,2,-3,0,2,1,-2,4,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.05129694154084419,-1.5500000000000003,0.471037621234273,0.2612688672446101,0.2676935115211169,0.0206599411517443,-1.58,0.050000000000000266,0.28000000000000025,0.2200000000000002,1.2,1.8,-0.6,1.2,2.0,0.0,5.0,1.0,-1.3333333333333333,1.2,-0.3,-0.19999999999999996,0.2,1.6,-1.4,0.0,0.0,0.0,5.0,0.0,-1.6666666666666667,0.7,-0.8,-0.7,1.0,0.19999999999999996,0.7999999999999999,1.2,2.0,0.0,0.0,1.0,0.3333333333333335,0.5,0.5,0.5,1,10,5,1,1.3333333333333333,-0.1111111111111111,0.7777777777777778,-0.7777777777777778,0.5555555555555555,0.6666666666666667,0.4285714285714286,0.39986671109630123,0.07692307692307693,0.11104941699056081,0.3516483516483517,0.2888172941057404,1.08,0.0,1.08,0.19977904621616643,0.20334410971315608,0,0,0
D1,2015-10-25,Dortmund,Augsburg,5,1,H,19,4,9,3,8,13,6,4,0,2,0,0,1.2,7.0,13.0,1.2,8.05,16.0,1.25,8.07,17.0,1.19,7.01,13.71,42.0,2015/2016,15,6,2,-5,-2,4,6,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.05311355311355315,-11.8,0.8169478624889003,0.12178104782443232,0.061271089686667515,0.02005693581780532,-14.8,0.06000000000000005,1.0600000000000005,3.289999999999999,1.8,1.6,0.2,1.6,2.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,2.3,1.4,-0.9666666666666666,1.2,2.0,-0.8,0.8,1.0,1.0,4.0,0.3333333333333333,-1.3333333333333333,0.8,-0.5,-0.46666666666666673,0.6000000000000001,-0.3999999999999999,1.0,0.8,1.0,1.0,-1.0,1.0,0.6666666666666666,1.4999999999999998,1.9,-0.49999999999999983,1,10,6,1,2.2222222222222223,1.4444444444444444,0.5555555555555556,-0.7777777777777778,1.6666666666666667,2.2222222222222223,0.6923076923076923,0.5292561011467215,0.39999999999999997,0.3748828491096532,0.2923076923076923,0.1543732520370683,1.44,0.52,0.9199999999999999,0.7182608695652174,0.7556767728022328,1,0,0
D1,2015-10-25,M'gladbach,Schalke 04,3,1,H,16,13,10,5,17,19,3,6,2,3,0,1,2.15,3.5,3.3,2.22,3.64,3.39,2.3,3.65,3.43,2.17,3.44,3.27,42.0,2015/2016,3,5,-3,-2,-2,2,4,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.05386086781435617,-1.15,0.4415484037185735,0.26929600446572344,0.28915559181570305,0.020160975913188217,-1.17,0.1299999999999999,0.20999999999999996,0.16000000000000014,2.8,1.0,1.8,2.4,4.0,1.0,4.0,3.0,2.6666666666666665,1.2,-0.2,1.8,1.2,0.8,0.4,2.4,4.0,3.0,2.0,2.0,-0.3333333333333333,1.9,0.1,0.10000000000000009,1.5999999999999999,0.19999999999999996,1.4,0.0,0.0,-2.0,2.0,1.0,3.0,-0.7,-0.30000000000000004,1.7,1,10,6,1,1.3333333333333333,0.0,2.111111111111111,0.3333333333333333,-0.7777777777777779,-0.3333333333333333,1.4,0.7366482504604052,0.6666666666666666,0.5997001499250375,0.7333333333333333,0.13694810053536766,2.76,2.16,0.5999999999999996,0.15380206343141,0.15239281190287046,0,0,1
D1,2015-10-30,Ein Frankfurt,Bayern Munich,0,0,D,8,10,2,2,13,15,5,5,4,2,0,0,15.0,8.0,1.17,19.24,8.52,1.18,19.24,8.75,1.22,16.14,7.57,1.17,46.0,2015/2016,-2,0,0,-2,2,0,0,0.06371247702675106,0.11946089442515825,0.8168266285480907,0.046367521367521425,13.83,0.05111611864048289,0.1154312350519825,0.8334526463075347,0.016803571112475435,18.06,3.099999999999998,1.1799999999999997,0.050000000000000044,0.8,2.2,-1.4,0.8,1.0,0.0,5.0,1.0,-1.6666666666666667,1.2,-0.1,-0.19999999999999996,3.6,0.4,3.2,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.9,0.0,-2.8,1.8000000000000003,-4.6,-2.2,-4.0,-3.0,3.0,-2.0,-4.666666666666667,-1.8,-3.0,-0.19999999999999996,1,10,4,0,1.2,-0.1,3.0,2.9,-1.8,-3.0,0.25,0.26657780739753417,2.5714285714285716,0.899775056235941,-2.3214285714285716,-0.6331972488384068,0.92,3.0,-2.08,-0.7531141515213396,-0.7823365276670518,0,1,0
D1,2015-10-31,Augsburg,Mainz,3,3,D,25,10,10,6,11,16,11,4,3,3,0,0,2.3,3.4,3.1,2.33,3.53,3.25,2.5,3.6,3.27,2.31,3.39,3.04,47.0,2015/2016,15,4,7,-5,0,0,6,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.05148090091576596,-0.8000000000000003,0.4207019461017458,0.27768712023146397,0.3016109336667901,0.020162976028700985,-0.9199999999999999,0.18999999999999995,0.20999999999999996,0.22999999999999998,1.0,3.0,-2.0,0.2,0.0,0.0,5.0,0.3333333333333333,-2.0,0.5,-1.1,-0.16666666666666669,0.8,2.2,-1.4,0.6,1.0,0.0,5.0,1.0,-1.0,1.2,-0.3,-0.19999999999999996,0.19999999999999996,0.7999999999999998,-0.6000000000000001,-0.39999999999999997,-1.0,0.0,0.0,-0.6666666666666667,-1.0,-0.7,-0.8,0.03333333333333327,1,10,5,1,0.5,-1.1,1.2,-0.3,-0.7,-0.8,0.25,0.2499375156210947,0.25,0.26657780739753417,0.0,-0.01664029177643947,0.28,0.84,-0.5599999999999999,0.10670851314240887,0.11909101243495573,0,0,1
D1,2015-10-31,FC Koln,Hoffenheim,0,0,D,13,10,4,4,12,15,5,5,2,1,0,0,2.05,3.5,3.4,2.13,3.59,3.67,2.2,3.61,3.73,2.1,3.44,3.45,47.0,2015/2016,3,0,0,-3,1,0,0,0.4569015166058744,0.26761374544058353,0.2754847379535419,0.06763681082188988,-1.35,0.46004588133006974,0.27295201315683804,0.2670021055130923,0.020514664141241035,-1.54,0.10000000000000009,0.16999999999999993,0.2799999999999998,0.8,1.6,-0.8,0.8,1.0,1.0,4.0,1.0,-0.6666666666666666,1.4,-0.4,-0.3999999999999999,1.6,1.8,-0.2,1.0,1.0,0.0,5.0,0.3333333333333333,-1.0,0.6,-0.7,-0.26666666666666666,-0.8,-0.19999999999999996,-0.6000000000000001,-0.19999999999999996,0.0,1.0,-1.0,0.6666666666666667,0.33333333333333337,0.7999999999999999,0.29999999999999993,-0.13333333333333325,1,10,5,1,1.4,-0.4,0.6,-0.7,0.7999999999999999,0.29999999999999993,0.3076923076923077,0.3331945022907122,0.5714285714285715,0.4704498676859747,-0.2637362637362638,-0.1372553653952625,0.92,0.6,0.32000000000000006,0.18141677865233252,0.19304377581697746,0,0,0
D1,2015-10-31,Hertha,M'gladbach,1,4,A,14,11,6,7,10,13,5,4,2,1,0,0,3.0,3.3,2.4,2.94,3.38,2.6,3.0,3.5,2.6,2.85,3.3,2.48,46.0,2015/2016,3,-1,1,-3,1,-3,5,0.31654676258992803,0.2877697841726619,0.3956834532374101,0.05303030303030298,0.6000000000000001,0.33326760007887984,0.2898836521396174,0.3768487477815026,0.020609427202833874,0.33999999999999986,0.1499999999999999,0.20000000000000018,0.1200000000000001,1.6,0.6,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.7,0.3,0.30000000000000004,3.4,1.0,2.4,3.0,5.0,1.0,4.0,3.0,2.6666666666666665,1.5,0.2,1.5,-1.7999999999999998,-0.4,-1.4,-1.0,-2.0,2.0,-2.0,-1.0,-1.6666666666666665,0.19999999999999996,0.09999999999999998,-1.2,1,10,5,1,1.7,0.3,1.5,0.2,0.19999999999999996,0.09999999999999998,1.0,0.7269422989550205,1.7,0.7725516927970915,-0.7,-0.04560939384207097,2.0,3.0,-1.0,-0.07913669064748208,-0.04358114770262278,0,0,0
D1,2015-10-31,Schalke 04,Ingolstadt,1,1,D,18,7,3,2,17,18,3,3,1,2,0,0,1.8,3.5,4.75,1.83,3.67,5.0,1.87,3.85,5.0,1.81,3.57,4.52,47.0,2015/2016,11,1,0,-1,-1,0,2,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.05179615705931484,-2.95,0.5362972401880985,0.2674179699030574,0.1962847899088441,0.01892765146439146,-3.17,0.06000000000000005,0.28000000000000025,0.4800000000000004,1.2,1.4,-0.2,1.8,3.0,2.0,3.0,1.0,-1.3333333333333333,1.9,0.1,-0.8999999999999999,0.6,0.8,-0.2,0.8,1.0,1.0,4.0,1.0,0.0,1.4,-0.2,-0.3999999999999999,0.6,0.5999999999999999,0.0,1.0,2.0,1.0,-1.0,0.0,-1.3333333333333333,0.5,0.30000000000000004,-0.5,1,10,5,1,1.9,0.1,1.4,-0.2,0.5,0.30000000000000004,0.5,0.46136101499423304,0.3333333333333333,0.42826552462526774,0.16666666666666669,0.03309549036896531,1.32,0.92,0.4,0.32803812549642586,0.3400124502792544,0,0,0
D1,2015-10-31,Werder Bremen,Dortmund,1,3,A,8,11,2,6,17,15,1,9,3,0,0,0,7.5,5.0,1.4,8.4,5.33,1.4,8.4,5.4,1.43,7.49,4.95,1.39,47.0,2015/2016,-3,-4,-8,2,3,-2,4,0.12727272727272726,0.19090909090909092,0.6818181818181818,0.04761904761904767,6.1,0.11660468168890832,0.18376722817764163,0.69962809013345,0.02095059412132594,7.0,0.9100000000000001,0.4500000000000002,0.040000000000000036,0.8,1.6,-0.8,0.6,1.0,0.0,5.0,1.0,0.0,1.0,-0.5,0.0,2.2,1.8,0.4,1.6,2.0,1.0,4.0,2.0,0.6666666666666666,2.3,1.7,-0.2999999999999998,-1.4000000000000001,-0.19999999999999996,-1.2000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,-0.6666666666666666,-1.2999999999999998,-2.2,0.2999999999999998,1,10,5,1,1.0,-0.5,2.3,1.7,-1.2999999999999998,-2.2,0.3076923076923077,0.3331945022907122,0.7857142857142858,0.5498625343664084,-0.4780219780219781,-0.21666803207569624,0.84,1.84,-1.0,-0.5545454545454545,-0.5830234084445416,0,1,0
D1,2015-10-31,Wolfsburg,Leverkusen,2,1,H,13,15,5,6,17,16,5,5,0,2,0,0,2.63,3.4,2.7,2.64,3.55,2.78,2.65,3.65,2.83,2.58,3.41,2.67,47.0,2015/2016,-2,-1,0,1,-2,1,3,0.36395353447250534,0.28152876343020267,0.35451770209729216,0.04471615431132303,-0.07000000000000028,0.37129141240472235,0.2761153038728076,0.3525932837224702,0.020190249848776487,-0.13999999999999968,0.06999999999999984,0.23999999999999977,0.16000000000000014,1.4,2.0,-0.6,1.4,2.0,1.0,4.0,2.0,0.3333333333333333,1.8,0.3,0.19999999999999996,1.8,0.8,1.0,2.2,3.0,3.0,2.0,1.6666666666666667,0.3333333333333333,1.7,0.0,-0.033333333333333215,-0.40000000000000013,1.2,-1.6,-0.8000000000000003,-1.0,-2.0,2.0,0.33333333333333326,0.0,0.10000000000000009,0.3,0.23333333333333317,1,10,5,1,1.8,0.3,1.7,0.0,0.10000000000000009,0.3,0.4666666666666666,0.4116436342252279,1.0,0.6920415224913495,-0.5333333333333334,-0.28039788826612166,1.7599999999999998,1.8800000000000001,-0.12000000000000033,0.009435832375213171,0.01869812868225218,0,0,0
D1,2015-11-01,Hamburg,Hannover,1,2,A,17,5,4,2,12,15,5,3,0,0,0,0,2.0,3.3,4.0,2.01,3.47,4.26,2.05,3.6,4.35,1.97,3.36,3.98,47.0,2015/2016,12,2,2,-3,0,-1,3,0.47482014388489213,0.2877697841726619,0.23741007194244607,0.05303030303030298,-2.0,0.4875476178696878,0.2824123089101073,0.23004007322020478,0.020438659888849964,-2.25,0.07999999999999985,0.2400000000000002,0.36999999999999966,0.4,0.8,-0.4,1.4,2.0,3.0,2.0,1.3333333333333333,-0.6666666666666666,1.4,-0.4,-0.06666666666666665,1.0,1.2,-0.2,1.4,2.0,2.0,3.0,2.0,0.3333333333333333,0.8,-0.9,1.2,-0.6,-0.3999999999999999,-0.2,0.0,0.0,1.0,-1.0,-0.6666666666666667,-1.0,0.5999999999999999,0.5,-1.2666666666666666,1,11,6,1,1.4,-0.4,0.8,-0.9,0.5999999999999999,0.5,0.22222222222222224,0.33305578684429643,0.45454545454545453,0.45433893684688775,-0.2323232323232323,-0.12128315000259132,1.3599999999999999,1.7599999999999998,-0.3999999999999999,0.23741007194244607,0.257507544649483,0,0,0
D1,2015-11-01,Stuttgart,Darmstadt,2,0,H,18,17,3,5,21,18,7,5,3,2,0,0,1.67,4.0,5.0,1.68,4.11,5.45,1.75,4.2,5.56,1.65,3.93,5.11,47.0,2015/2016,1,-2,2,3,1,2,2,0.5709391949757351,0.2383671139023694,0.19069369112189552,0.04880239520958085,-3.33,0.5824057534652616,0.2380636656500339,0.17953058088470447,0.022033336203295395,-3.7700000000000005,0.10000000000000009,0.27,0.4499999999999993,2.0,2.0,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,0.0,0.7,-0.8,0.6333333333333333,1.6,1.4,0.2,1.4,2.0,1.0,4.0,1.0,0.0,1.3,-0.1,-0.30000000000000004,0.3999999999999999,0.6000000000000001,-0.2,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,-0.6000000000000001,-0.7000000000000001,0.9333333333333333,1,11,6,1,0.7,-0.8,1.3,-0.1,-0.6000000000000001,-0.7000000000000001,0.6666666666666666,0.4998750312421894,0.6666666666666667,0.5331556147950683,-1.1102230246251565e-16,-0.03328058355287894,1.3599999999999999,1.16,0.19999999999999996,0.3802455038538396,0.4028751725805571,0,0,0
D1,2015-11-06,Hannover,Hertha,1,3,A,7,12,2,4,19,9,2,2,2,3,0,0,2.63,3.3,2.7,2.78,3.29,2.81,2.81,3.4,2.84,2.7,3.18,2.71,41.0,2015/2016,-5,-2,0,10,-1,-2,4,0.3608748481166464,0.28760631834750905,0.3515188335358444,0.05362881028280286,-0.07000000000000028,0.3528197260608559,0.29812730651950736,0.34905296741963676,0.019535484117978896,-0.03000000000000025,0.10999999999999988,0.21999999999999975,0.1299999999999999,1.2,0.8,0.4,2.0,3.0,2.0,3.0,2.0,0.3333333333333333,1.0,-0.8,1.0,1.4,1.4,0.0,1.4,2.0,2.0,3.0,1.0,-1.0,1.4,-0.1,-0.3999999999999999,-0.19999999999999996,-0.5999999999999999,0.4,0.6000000000000001,1.0,0.0,0.0,1.0,1.3333333333333333,-0.3999999999999999,-0.7000000000000001,1.4,1,11,4,0,1.0,-0.7272727272727273,1.5454545454545454,0.0,-0.5454545454545454,-0.7272727272727273,0.6666666666666666,0.5997001499250375,0.5833333333333334,0.49982149232416995,0.08333333333333326,0.09987865760086756,2.0,1.16,0.8400000000000001,0.009356014580801986,0.0037667586412191145,0,0,0
D1,2015-11-07,Bayern Munich,Stuttgart,4,0,H,33,5,14,2,8,15,7,3,0,0,0,0,1.1,11.0,21.0,1.12,12.4,22.4,1.13,12.46,34.0,1.11,9.96,22.2,42.0,2015/2016,28,12,4,-7,0,4,4,0.8677685950413222,0.08677685950413223,0.04545454545454545,0.04761904761904767,-19.9,0.8769448373408769,0.07920792079207921,0.04384724186704385,0.01814516129032251,-21.279999999999998,0.019999999999999796,2.5,11.8,2.6,0.2,2.4,2.6,4.0,4.0,1.0,2.3333333333333335,1.6666666666666667,2.8,2.4,-0.46666666666666634,1.8,1.8,0.0,1.4,2.0,2.0,3.0,2.0,0.6666666666666666,1.0,-0.4,1.0,0.8,-1.6,2.4,1.2000000000000002,2.0,2.0,-2.0,0.3333333333333335,1.0,1.7999999999999998,2.8,-1.4666666666666663,1,11,5,1,2.8181818181818183,2.6363636363636362,0.9090909090909091,-0.5454545454545454,1.9090909090909092,3.1818181818181817,2.166666666666667,0.9282399143163156,0.6428571428571429,0.49986114968064427,1.5238095238095242,0.4283787646356713,2.4400000000000004,1.7599999999999998,0.6800000000000006,0.8223140495867768,0.8330975954738331,1,0,0
D1,2015-11-07,Darmstadt,Hamburg,1,1,D,15,8,3,3,14,18,3,2,4,2,0,0,2.75,3.0,2.8,2.77,3.18,2.9,2.85,3.3,2.9,2.7,3.12,2.74,42.0,2015/2016,7,0,1,-4,2,0,2,0.3449691991786447,0.31622176591375767,0.3388090349075975,0.05411255411255422,-0.04999999999999982,0.3538267929219295,0.30820761521815865,0.33796559185991193,0.020303825336837722,-0.1299999999999999,0.1499999999999999,0.17999999999999972,0.1599999999999997,1.2,1.6,-0.4,0.8,1.0,1.0,4.0,1.0,-0.3333333333333333,1.2,-0.3,-0.19999999999999996,0.4,1.2,-0.8,0.8,1.0,2.0,3.0,1.3333333333333333,0.0,1.4,0.0,-0.06666666666666665,0.7999999999999999,0.40000000000000013,0.4,0.0,0.0,-1.0,1.0,-0.33333333333333326,-0.3333333333333333,-0.19999999999999996,-0.3,-0.1333333333333333,1,11,5,1,1.1818181818181819,-0.2727272727272727,1.2727272727272727,-0.45454545454545453,-0.09090909090909083,0.18181818181818182,0.4615384615384615,0.4284184219921457,0.18181818181818182,0.249843847595253,0.2797202797202797,0.1785745743968927,0.92,1.12,-0.20000000000000007,0.006160164271047208,0.01586120106201755,0,0,1
D1,2015-11-07,Hoffenheim,Ein Frankfurt,0,0,D,8,17,2,9,11,13,1,3,1,3,0,0,2.1,3.6,3.4,2.2,3.71,3.38,2.2,3.77,3.5,2.14,3.5,3.3,42.0,2015/2016,-9,-7,-2,-2,-2,0,0,0.45434298440979953,0.2650334075723831,0.2806236080178174,0.04808590102707755,-1.2999999999999998,0.4456567322249785,0.26427083851615973,0.29007242925886173,0.01994522168687629,-1.1799999999999997,0.06000000000000005,0.27,0.20000000000000018,1.4,1.6,-0.2,1.0,1.0,1.0,4.0,0.3333333333333333,-1.0,0.7,-0.6,-0.36666666666666664,0.8,1.8,-1.0,1.0,1.0,1.0,4.0,1.3333333333333333,-1.0,1.3,0.0,0.033333333333333215,0.5999999999999999,-0.19999999999999996,0.8,0.0,0.0,0.0,0.0,-1.0,0.0,-0.6000000000000001,-0.6,-0.39999999999999986,1,11,5,1,0.6363636363636364,-0.6363636363636364,1.1818181818181819,-0.09090909090909091,-0.5454545454545455,-0.5454545454545454,0.5384615384615384,0.46651116294568473,0.28571428571428575,0.30757400999615536,0.2527472527472527,0.15893715294952937,0.6,1.2,-0.6,0.17371937639198215,0.15558430296611675,0,0,0
D1,2015-11-07,Leverkusen,FC Koln,1,2,A,12,17,4,8,18,12,6,9,1,2,1,0,1.5,4.33,6.5,1.51,4.72,6.89,1.53,4.75,7.0,1.48,4.42,6.54,42.0,2015/2016,-5,-4,-3,6,0,-1,3,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.05145970272991063,-5.0,0.6497415682521543,0.20786223899592224,0.1423961927519235,0.019253943395737716,-5.38,0.050000000000000044,0.33000000000000007,0.45999999999999996,1.8,1.2,0.6,1.6,2.0,2.0,3.0,1.3333333333333333,0.0,1.4,-0.2,-0.06666666666666665,0.8,1.2,-0.4,1.0,1.0,2.0,3.0,0.3333333333333333,-1.6666666666666667,1.2,-0.6,-0.8666666666666667,1.0,0.0,1.0,0.6000000000000001,1.0,0.0,0.0,1.0,1.6666666666666667,0.19999999999999996,0.39999999999999997,0.8,1,11,5,1,1.5454545454545454,-0.09090909090909091,1.3636363636363635,-0.36363636363636365,0.18181818181818188,0.2727272727272727,0.8181818181818181,0.5998000666444518,0.36363636363636365,0.399800099950025,0.4545454545454545,0.19999996669442682,1.44,0.6,0.84,0.4877224600135165,0.5073453755002308,1,0,0
D1,2015-11-07,M'gladbach,Ingolstadt,0,0,D,11,14,5,2,17,17,4,3,1,6,1,0,1.62,3.8,6.0,1.68,4.03,5.6,1.69,4.1,6.0,1.64,3.83,5.36,42.0,2015/2016,-3,3,1,0,-4,0,0,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.0471085120207928,-4.38,0.5824541118658766,0.24280965457436043,0.17473623355976298,0.021948481625901017,-3.92,0.050000000000000044,0.2699999999999996,0.6399999999999997,3.4,0.8,2.6,3.0,5.0,1.0,4.0,3.0,3.0,1.8,0.9,1.2,0.8,0.8,0.0,1.0,1.0,1.0,4.0,0.3333333333333333,-0.6666666666666666,1.2,-0.3,-0.8666666666666667,2.5999999999999996,0.0,2.6,2.0,4.0,0.0,0.0,2.6666666666666665,3.6666666666666665,0.6000000000000001,1.2,2.0666666666666664,1,11,5,1,1.6363636363636365,0.45454545454545453,1.3636363636363635,-0.18181818181818182,0.27272727272727293,0.6363636363636364,1.8888888888888888,0.8093311116400855,0.4444444444444445,0.499687695190506,1.4444444444444444,0.30964341644957954,3.0,0.6,2.4,0.43034439962767596,0.4077178783061136,0,0,0
D1,2015-11-07,Mainz,Wolfsburg,2,0,H,12,8,5,0,24,22,4,3,2,3,0,1,3.3,3.6,2.15,3.46,3.72,2.16,3.46,3.72,2.25,3.25,3.51,2.15,42.0,2015/2016,4,5,1,2,-2,2,2,0.28972487366647953,0.26558113419427287,0.4446939921392476,0.045924359877848264,1.15,0.28312896405919663,0.26334038054968284,0.4535306553911205,0.020797508304500667,1.2999999999999998,0.20999999999999996,0.2100000000000004,0.10000000000000009,1.4,2.6,-1.2,0.8,1.0,0.0,5.0,0.3333333333333333,-1.3333333333333333,1.3,-0.2,-0.9666666666666668,1.6,1.2,0.4,2.0,3.0,1.0,4.0,3.0,1.3333333333333333,1.8,0.3,1.2,-0.20000000000000018,1.4000000000000001,-1.6,-1.2,-2.0,-1.0,1.0,-2.6666666666666665,-2.6666666666666665,-0.5,-0.5,-2.166666666666667,1,11,5,1,1.1818181818181819,-0.2727272727272727,1.9090909090909092,0.36363636363636365,-0.7272727272727273,-0.6363636363636364,0.38888888888888884,0.3499125218695326,0.7272727272727273,0.5712245626561943,-0.33838383838383845,-0.22131204078666167,0.52,2.5999999999999996,-2.0799999999999996,-0.15496911847276806,-0.17040169133192384,0,0,0
D1,2015-11-08,Augsburg,Werder Bremen,1,2,A,18,15,6,4,13,20,7,4,1,4,0,0,2.2,3.4,3.3,2.19,3.59,3.51,2.25,3.6,3.51,2.18,3.45,3.25,42.0,2015/2016,3,2,3,-7,-3,-1,3,0.43220338983050843,0.2796610169491525,0.288135593220339,0.051693404634581164,-1.0999999999999996,0.44763569319962065,0.27307024181258194,0.2792940649877975,0.020072821499921067,-1.3199999999999998,0.06999999999999984,0.1499999999999999,0.2599999999999998,1.2,2.8,-1.6,0.4,0.0,0.0,5.0,0.3333333333333333,-2.0,0.6,-1.0,-0.26666666666666666,0.8,1.8,-1.0,0.6,1.0,0.0,5.0,1.0,-0.3333333333333333,1.0,-0.4,0.0,0.3999999999999999,0.9999999999999998,-0.6000000000000001,-0.19999999999999996,-1.0,0.0,0.0,-0.6666666666666667,-1.6666666666666667,-0.4,-0.6,-0.26666666666666666,1,11,6,1,0.5454545454545454,-1.0,0.9090909090909091,-0.6363636363636364,-0.36363636363636365,-0.36363636363636365,0.3157894736842105,0.29992501874531363,0.28571428571428575,0.30757400999615536,0.030075187969924755,-0.00764899125084173,0.36,0.84,-0.48,0.14406779661016944,0.16834162821182314,0,0,1
