Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
F1,2014-08-15,Caen,Lille,0.0,1.0,A,11.0,8.0,3.0,1.0,10.0,4.0,3.0,9.0,2.0,2.0,1.0,0.0,3.6,3.1,2.15,3.72,3.21,2.25,4.1,3.37,2.4,3.68,3.2,2.11,48.0,2014/2015,3.0,2.0,-6.0,6.0,1.0,-1.0,1.0,0.26070799921768045,0.30275767651085467,0.4365343242714649,0.06547470200883554,1.4500000000000002,0.2623149086392312,0.30399110907723986,0.4336939822835289,0.024788128496298523,1.4700000000000002,0.4199999999999995,0.16999999999999993,0.29000000000000004,3.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,1,8,4,0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,0.9996667777407531,0.0,0.0,3.0,0.9996667777407531,3.0,1.0,2.0,-0.17582632505378443,-0.17137907364429772,0,0,0
F1,2014-08-16,Lens,Guingamp,0.0,1.0,A,14.0,10.0,4.0,4.0,14.0,5.0,7.0,2.0,4.0,1.0,0.0,0.0,2.88,3.0,2.63,2.89,3.1,2.8,2.94,3.2,3.1,2.77,3.05,2.7,49.0,2014/2015,4.0,0.0,5.0,9.0,3.0,-1.0,1.0,0.32732613132872007,0.31423308607557127,0.3584407825957087,0.06078369243768478,0.25,0.3373362869690257,0.31448447398080137,0.34817923905017295,0.025744263549822177,0.0900000000000003,0.16999999999999993,0.15000000000000036,0.3999999999999999,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,8,5,1,0.0,-1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031114651266988647,-0.010842952081147272,0,0,0
F1,2014-08-16,Lorient,Nice,0.0,0.0,D,13.0,9.0,6.0,2.0,14.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,1.75,3.4,5.0,1.78,3.55,5.48,1.9,3.6,5.6,1.77,3.4,4.86,49.0,2014/2015,4.0,4.0,6.0,4.0,0.0,0.0,0.0,0.5362776025236593,0.27602523659305994,0.18769716088328076,0.06554621848739495,-3.25,0.5475773628241863,0.2745599171343807,0.17786272004143278,0.025969645478876924,-3.7,0.1299999999999999,0.20000000000000018,0.7399999999999993,2.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,5,1,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.6664445184938355,1.0,0.5998800239952009,0.0,0.06656449449863455,3.0,3.0,0.0,0.34858044164037855,0.36971464278275357,0,0,0
F1,2014-08-16,Metz,Nantes,1.0,1.0,D,12.0,6.0,5.0,2.0,12.0,17.0,4.0,7.0,2.0,1.0,0.0,0.0,2.38,3.0,3.2,2.4,3.14,3.46,2.5,3.35,3.5,2.38,3.06,3.18,49.0,2014/2015,6.0,3.0,-3.0,-5.0,1.0,0.0,2.0,0.39415339136147154,0.31269502381343406,0.29315158482509446,0.06600140056022408,-0.8200000000000003,0.4068393223588622,0.3109599916118692,0.2822006860292686,0.0241553452867469,-1.06,0.1200000000000001,0.29000000000000004,0.31999999999999984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,-2.0,-1.0,-2.0,-1.0,0.0,1,8,5,1,1.0,0.0,3.0,1.0,-2.0,-1.0,0.0,0.0,1.0,0.9990009990009991,-1.0,-0.9990009990009991,1.0,3.0,-2.0,0.10100180653637708,0.1246386363295936,0,0,1
F1,2014-08-16,Paris Saint-Germain,Bastia,2.0,0.0,H,15.0,5.0,5.0,1.0,9.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0,1.13,8.0,19.0,1.15,9.0,21.5,1.19,9.2,23.0,1.15,7.78,17.42,48.0,2014/2015,10.0,4.0,0.0,-6.0,-2.0,2.0,2.0,0.8328310777491644,0.11763738973206948,0.049531532518766096,0.06258733115975779,-17.87,0.8465492726676145,0.10817018484086183,0.04528054249152356,0.027187956409392422,-20.35,0.040000000000000036,1.419999999999999,5.579999999999998,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,5,1,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.4998750312421894,0.75,0.4999166805532411,-0.08333333333333337,-4.1649311051716875e-05,1.0,1.0,0.0,0.7832995452303984,0.8012687301760909,1,0,0
F1,2014-08-16,Rennes,Evian Thonon Gaillard,6.0,2.0,H,9.0,9.0,7.0,3.0,4.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.73,3.5,5.0,1.79,3.58,5.22,1.8,3.7,5.4,1.76,3.45,4.85,49.0,2014/2015,0.0,4.0,5.0,-8.0,-1.0,4.0,8.0,0.5433938829374321,0.2685918335662164,0.18801428349635152,0.06374896779521055,-3.27,0.5426195426195426,0.2713097713097713,0.18607068607068608,0.029559708041696053,-3.4299999999999997,0.040000000000000036,0.25,0.5500000000000007,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,-2.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,8,5,1,0.0,-2.0,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35537959944108055,0.3565488565488565,0,0,0
F1,2014-08-16,Toulouse,Lyon,2.0,1.0,H,10.0,18.0,6.0,3.0,11.0,12.0,6.0,4.0,3.0,1.0,0.0,0.0,2.5,3.25,2.8,2.51,3.27,3.13,2.6,3.35,3.2,2.48,3.18,2.92,49.0,2014/2015,-8.0,3.0,2.0,-1.0,2.0,1.0,3.0,0.3756449948400413,0.28895768833849333,0.33539731682146545,0.06483516483516483,-0.2999999999999998,0.3891806183481565,0.29872885383910475,0.3120905278127389,0.023705589946882544,-0.6200000000000001,0.1200000000000001,0.16999999999999993,0.28000000000000025,2.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,-3.0,-3.0,-1.0,-1.0,1.0,-3.0,-3.0,-3.0,-3.0,0.0,1,8,5,1,0.0,-1.0,3.0,2.0,-3.0,-3.0,0.5,0.3999200159968006,2.0,0.9995002498750625,-1.5,-0.5995802338782619,0.0,3.0,-3.0,0.04024767801857587,0.0770900905354176,0,0,1
F1,2014-08-17,Bordeaux,Monaco,4.0,1.0,H,9.0,9.0,5.0,3.0,12.0,21.0,3.0,4.0,1.0,3.0,0.0,0.0,2.8,3.2,2.55,3.02,3.22,2.61,3.15,3.3,2.61,2.88,3.15,2.52,49.0,2014/2015,0.0,2.0,-1.0,-9.0,-2.0,3.0,5.0,0.33635614179719703,0.2943116240725474,0.3693322341302556,0.061799719887955185,0.25,0.3231042490042598,0.3030356621095852,0.373860088886155,0.0248265964778569,0.41000000000000014,0.27,0.1499999999999999,0.08999999999999986,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,2.0,3.0,1.0,1.0,-1.0,3.0,2.0,3.0,2.0,0.0,1,8,6,1,3.0,1.0,0.0,-1.0,3.0,2.0,1.0,0.9990009990009991,0.3333333333333333,0.33322225924691773,0.6666666666666667,0.6657787397540814,3.0,0.0,3.0,-0.03297609233305859,-0.05075583988189519,0,0,0
F1,2014-08-17,Marseille,Montpellier,0.0,2.0,A,22.0,10.0,5.0,3.0,18.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,1.55,3.75,6.5,1.59,3.98,6.9,1.65,4.0,6.9,1.58,3.73,6.15,49.0,2014/2015,12.0,2.0,5.0,1.0,1.0,-2.0,2.0,0.605402049053089,0.2502328469419435,0.14436510400496738,0.06567411083540131,-4.95,0.6135224256722339,0.2451006675424251,0.14137690678534087,0.025114635248982164,-5.3100000000000005,0.06999999999999984,0.27,0.75,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,8,6,1,1.0,0.0,0.0,-1.0,1.0,1.0,0.75,0.4999166805532411,0.0,0.0,0.75,0.4999166805532411,1.0,0.0,1.0,0.46103694504812165,0.47214551888689305,1,0,0
F1,2014-08-17,Saint-Etienne,Reims,3.0,1.0,H,19.0,7.0,9.0,2.0,8.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,1.5,3.75,7.5,1.52,4.2,7.9,1.6,4.2,8.0,1.51,3.87,7.15,49.0,2014/2015,12.0,7.0,3.0,-3.0,0.0,2.0,4.0,0.625,0.25,0.125,0.06666666666666665,-6.0,0.6433723726052897,0.2328395253238191,0.12378810207089115,0.022572253418356114,-6.380000000000001,0.09000000000000008,0.33000000000000007,0.8499999999999996,2.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,0.0,1,8,6,1,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.9995002498750625,0.6666666666666666,0.4998750312421894,1.3333333333333335,0.49962521863287307,3.0,1.0,2.0,0.5,0.5195842705343985,1,0,0
F1,2014-08-22,Evian Thonon Gaillard,Paris Saint-Germain,0.0,0.0,D,9.0,7.0,2.0,3.0,18.0,7.0,5.0,0.0,3.0,2.0,0.0,1.0,9.0,4.6,1.36,10.3,5.12,1.37,10.5,5.3,1.45,8.98,4.79,1.36,49.0,2014/2015,2.0,-1.0,5.0,11.0,0.0,0.0,0.0,0.10444770936289569,0.20435421397088288,0.6911980766662215,0.06379653310599598,7.64,0.09496705992575283,0.1910470150850106,0.7139859249892366,0.022326885940046726,8.93,1.5199999999999996,0.5099999999999998,0.08999999999999986,1.0,4.5,-3.5,0.0,0.0,0.0,2.0,0.0,-3.5,0.0,-3.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,3.5,-4.5,-2.0,-1.0,-1.0,1.0,-2.0,-4.5,-2.0,-4.5,0.0,1,8,4,0,0.0,-3.5,2.0,1.0,-2.0,-4.5,0.18181818181818182,0.18178512997636792,1.0,0.6664445184938355,-0.8181818181818181,-0.48465938851746754,0.0,2.0,-2.0,-0.5867503673033257,-0.6190188650634838,0,1,0
F1,2014-08-23,Bastia,Toulouse,1.0,0.0,H,8.0,14.0,3.0,3.0,13.0,19.0,3.0,0.0,3.0,1.0,0.0,0.0,2.9,3.1,2.5,2.84,3.35,2.68,2.92,3.35,2.8,2.76,3.17,2.61,50.0,2014/2015,-6.0,0.0,3.0,-6.0,2.0,1.0,1.0,0.323051271363068,0.30220925385577324,0.3747394747811589,0.06740823136818674,0.3999999999999999,0.3439425051334703,0.2915811088295688,0.364476386036961,0.023754467101114063,0.1599999999999997,0.16000000000000014,0.18000000000000016,0.18999999999999995,1.5,2.5,-1.0,0.5,0.0,0.0,2.0,0.5,-1.0,0.5,-1.0,0.0,2.0,2.0,0.0,1.5,1.0,0.0,2.0,1.5,0.0,1.5,0.0,0.0,-0.5,0.5,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1,8,5,1,0.5,-1.0,1.5,0.0,-1.0,-1.0,0.42857142857142855,0.37490627343164207,0.6666666666666666,0.4998750312421894,-0.23809523809523808,-0.12496875781054734,0.5,1.5,-1.0,-0.05168820341809088,-0.020533880903490676,0,0,0
F1,2014-08-23,Guingamp,Marseille,0.0,1.0,A,4.0,16.0,2.0,3.0,16.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,2.9,3.1,2.5,3.03,3.2,2.61,3.3,3.3,2.64,2.96,3.12,2.5,50.0,2014/2015,-12.0,-1.0,-2.0,2.0,-2.0,-1.0,1.0,0.323051271363068,0.30220925385577324,0.3747394747811589,0.06740823136818674,0.3999999999999999,0.32177159302365893,0.30467747714427706,0.37355092983206384,0.025674765752437434,0.41999999999999993,0.33999999999999986,0.17999999999999972,0.14000000000000012,0.5,1.0,-0.5,1.5,1.0,1.0,1.0,1.5,-0.5,1.5,-0.5,0.0,1.5,2.5,-1.0,0.5,0.0,0.0,2.0,0.5,-1.0,0.5,-1.0,0.0,-1.0,-1.5,0.5,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,0.5,0.0,1,8,5,1,1.5,-0.5,0.5,-1.0,1.0,0.5,0.25,0.33311125916055967,0.42857142857142855,0.37490627343164207,-0.17857142857142855,-0.0417950142710824,1.5,0.5,1.0,-0.05168820341809088,-0.05177933680840491,0,0,0
F1,2014-08-23,Lille,Lorient,2.0,0.0,H,13.0,7.0,6.0,1.0,12.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,1.75,3.4,5.0,1.79,3.55,5.44,1.85,3.65,5.7,1.77,3.39,5.01,50.0,2014/2015,6.0,5.0,-1.0,4.0,-1.0,2.0,2.0,0.5362776025236593,0.27602523659305994,0.18769716088328076,0.06554621848739495,-3.25,0.5454735468490938,0.27504159122813465,0.17948486192277166,0.024172888133930037,-3.6500000000000004,0.08000000000000007,0.2599999999999998,0.6900000000000004,0.5,0.0,0.5,2.0,1.0,2.0,0.0,2.0,0.5,2.0,0.5,0.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,8,5,1,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.998003992015968,0.6666666666666666,0.6662225183211193,-0.16666666666666663,0.33178147369484867,2.0,2.0,0.0,0.34858044164037855,0.3659886849263221,0,0,0
