Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
F1,2015-10-25,Bordeaux,Troyes,1.0,0.0,H,16.0,11.0,4.0,2.0,9.0,16.0,5.0,4.0,1.0,4.0,0.0,0.0,1.5,3.8,7.5,1.56,4.28,6.87,1.6,4.28,7.5,1.55,3.9,6.35,43.0,2015/2016
F1,2015-10-25,Lille,Marseille,1.0,2.0,A,10.0,12.0,4.0,6.0,14.0,24.0,3.0,5.0,3.0,4.0,0.0,0.0,2.6,3.1,2.9,2.61,3.18,3.05,2.7,3.25,3.05,2.59,3.1,2.85,43.0,2015/2016
F1,2015-10-25,Paris Saint-Germain,Saint-Etienne,4.0,1.0,H,21.0,14.0,10.0,6.0,9.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.25,6.0,12.0,1.28,6.0,13.78,1.3,6.0,15.0,1.26,5.59,11.5,43.0,2015/2016
F1,2015-10-25,Reims,Monaco,0.0,1.0,A,13.0,16.0,6.0,4.0,13.0,12.0,3.0,5.0,1.0,2.0,1.0,0.0,3.0,3.1,2.5,3.01,3.21,2.66,3.25,3.25,2.66,3.01,3.1,2.47,43.0,2015/2016
F1,2015-10-30,Rennes,Paris Saint-Germain,0.0,1.0,A,5.0,13.0,2.0,5.0,14.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,7.5,4.0,1.5,7.25,4.17,1.56,8.4,4.33,1.57,6.82,4.01,1.51,48.0,2015/2016
F1,2015-10-31,Bastia,Caen,1.0,0.0,H,11.0,5.0,6.0,3.0,12.0,17.0,8.0,2.0,1.0,2.0,0.0,0.0,2.9,3.1,2.6,3.13,3.16,2.57,3.13,3.26,2.68,2.91,3.11,2.54,47.0,2015/2016
F1,2015-10-31,Ajaccio GFCO,Bordeaux,2.0,0.0,H,7.0,7.0,4.0,0.0,20.0,10.0,2.0,5.0,3.0,4.0,1.0,0.0,4.2,3.4,1.95,4.47,3.52,1.93,5.0,3.65,1.95,4.28,3.39,1.89,47.0,2015/2016
F1,2015-10-31,Guingamp,Lorient,2.0,2.0,D,13.0,12.0,4.0,4.0,10.0,19.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.3,4.0,2.07,3.47,3.96,2.1,3.5,4.1,2.03,3.32,3.78,47.0,2015/2016
F1,2015-10-31,Saint-Etienne,Reims,3.0,0.0,H,20.0,8.0,8.0,5.0,11.0,10.0,7.0,12.0,1.0,1.0,0.0,0.0,1.62,3.8,6.0,1.62,4.07,6.15,1.67,4.08,6.5,1.61,3.8,5.71,47.0,2015/2016
F1,2015-10-31,Troyes,Lyon,0.0,1.0,A,8.0,31.0,2.0,6.0,12.0,14.0,3.0,10.0,2.0,0.0,1.0,0.0,5.5,3.6,1.7,5.75,3.59,1.75,5.75,3.8,1.77,5.17,3.55,1.72,47.0,2015/2016
F1,2015-10-31,Toulouse,Montpellier,1.0,1.0,D,10.0,7.0,5.0,1.0,22.0,15.0,3.0,7.0,4.0,2.0,0.0,0.0,2.1,3.25,3.75,2.2,3.28,3.76,2.2,3.35,3.9,2.14,3.21,3.55,47.0,2015/2016
F1,2015-11-01,Monaco,Angers,1.0,0.0,H,13.0,15.0,2.0,5.0,7.0,21.0,2.0,4.0,3.0,4.0,0.0,0.0,1.6,3.75,6.5,1.61,3.85,6.92,1.7,3.85,7.5,1.6,3.66,6.3,46.0,2015/2016
F1,2015-11-01,Nantes,Marseille,0.0,1.0,A,12.0,12.0,4.0,3.0,20.0,18.0,5.0,2.0,2.0,1.0,0.0,0.0,4.0,3.1,2.1,4.15,3.3,2.08,4.15,3.3,2.15,3.77,3.16,2.09,47.0,2015/2016
F1,2015-11-01,Nice,Lille,0.0,0.0,D,9.0,9.0,4.0,1.0,24.0,26.0,7.0,5.0,3.0,3.0,0.0,0.0,2.38,3.2,3.2,2.35,3.27,3.42,2.4,3.3,3.42,2.32,3.18,3.16,46.0,2015/2016
F1,2015-11-04,Nice,Nantes,1.0,2.0,A,9.0,12.0,3.0,6.0,7.0,16.0,3.0,6.0,1.0,3.0,0.0,0.0,2.0,3.25,4.2,2.0,3.39,4.36,2.1,3.4,4.36,1.97,3.28,4.03,42.0,2015/2016
F1,2015-11-06,Angers,Rennes,0.0,2.0,A,18.0,10.0,3.0,2.0,8.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,2.88,3.0,2.7,2.89,3.0,2.89,3.0,3.1,2.89,2.86,2.93,2.73,43.0,2015/2016
F1,2015-11-07,Lorient,Troyes,4.0,1.0,H,29.0,13.0,10.0,6.0,9.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,1.67,3.75,5.5,1.67,3.89,5.92,1.73,3.92,6.0,1.65,3.64,5.54,43.0,2015/2016
F1,2015-11-07,Lille,Bastia,1.0,1.0,D,10.0,9.0,1.0,2.0,14.0,12.0,5.0,5.0,1.0,3.0,1.0,0.0,1.67,3.5,6.0,1.71,3.64,6.0,1.73,3.66,6.0,1.69,3.46,5.63,43.0,2015/2016
F1,2015-11-07,Caen,Guingamp,2.0,1.0,H,16.0,13.0,5.0,6.0,11.0,14.0,11.0,6.0,1.0,1.0,0.0,0.0,2.2,3.2,3.5,2.2,3.26,3.79,2.2,3.3,3.82,2.16,3.18,3.54,43.0,2015/2016
F1,2015-11-07,Montpellier,Nantes,2.0,1.0,H,10.0,10.0,4.0,2.0,6.0,14.0,2.0,6.0,0.0,4.0,0.0,0.0,2.2,3.1,3.6,2.27,3.14,3.76,2.3,3.2,3.9,2.21,3.07,3.54,43.0,2015/2016
F1,2015-11-07,Reims,Ajaccio GFCO,1.0,2.0,A,13.0,11.0,2.0,4.0,10.0,12.0,7.0,1.0,3.0,2.0,0.0,0.0,1.91,3.2,4.75,1.94,3.31,4.77,2.0,3.4,4.8,1.91,3.25,4.41,43.0,2015/2016
F1,2015-11-07,Paris Saint-Germain,Toulouse,5.0,0.0,H,15.0,7.0,9.0,0.0,13.0,13.0,5.0,0.0,2.0,1.0,0.0,0.0,1.18,7.0,17.0,1.19,7.8,18.52,1.22,7.8,21.0,1.18,6.78,15.75,43.0,2015/2016
F1,2015-11-08,Bordeaux,Monaco,3.0,1.0,H,9.0,13.0,4.0,6.0,17.0,14.0,5.0,10.0,2.0,2.0,0.0,0.0,2.3,3.1,3.4,2.42,3.22,3.33,2.42,3.25,3.4,2.33,3.13,3.21,43.0,2015/2016
F1,2015-11-08,Lyon,Saint-Etienne,3.0,0.0,H,17.0,6.0,8.0,1.0,19.0,20.0,5.0,3.0,4.0,4.0,0.0,0.0,1.95,3.5,4.0,1.97,3.66,4.07,1.98,3.63,4.33,1.93,3.41,4.02,43.0,2015/2016
F1,2015-11-08,Marseille,Nice,0.0,1.0,A,14.0,9.0,3.0,4.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,1.67,4.0,5.0,1.7,4.08,5.16,1.75,4.08,5.25,1.7,3.77,4.83,43.0,2015/2016
F1,2015-11-20,Nice,Lyon,3.0,0.0,H,13.0,13.0,8.0,1.0,13.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,3.4,3.4,2.15,3.64,3.48,2.18,3.7,3.5,2.25,3.41,3.32,2.16,46.0,2015/2016
F1,2015-11-21,Montpellier,Reims,3.0,1.0,H,11.0,11.0,4.0,4.0,12.0,18.0,3.0,4.0,3.0,2.0,0.0,0.0,2.1,3.25,3.75,2.09,3.38,3.98,2.17,3.4,4.1,2.07,3.23,3.74,45.0,2015/2016
F1,2015-11-21,Troyes,Lille,1.0,1.0,D,10.0,16.0,5.0,6.0,17.0,20.0,6.0,12.0,2.0,1.0,0.0,0.0,3.6,3.2,2.15,3.83,3.28,2.18,3.83,3.3,2.35,3.48,3.14,2.2,45.0,2015/2016
F1,2015-11-21,Guingamp,Toulouse,2.0,0.0,H,7.0,13.0,5.0,3.0,17.0,24.0,3.0,7.0,3.0,3.0,0.0,1.0,2.1,3.4,3.6,2.14,3.44,3.76,2.17,3.52,3.9,2.07,3.34,3.6,45.0,2015/2016
F1,2015-11-21,Lorient,Paris Saint-Germain,1.0,2.0,A,13.0,8.0,6.0,3.0,13.0,14.0,3.0,2.0,2.0,1.0,0.0,0.0,7.5,4.5,1.44,7.58,4.52,1.49,8.0,4.65,1.5,7.14,4.35,1.45,45.0,2015/2016
F1,2015-11-21,Monaco,Nantes,1.0,0.0,H,8.0,12.0,4.0,2.0,13.0,16.0,6.0,3.0,2.0,1.0,0.0,0.0,1.7,3.6,5.5,1.76,3.68,5.43,1.76,3.7,5.9,1.72,3.5,5.21,45.0,2015/2016
F1,2015-11-22,Bastia,Ajaccio GFCO,1.0,2.0,A,9.0,15.0,5.0,4.0,11.0,14.0,2.0,4.0,2.0,1.0,0.0,0.0,2.1,3.2,3.8,2.12,3.2,4.16,2.14,3.3,4.16,2.08,3.13,3.81,44.0,2015/2016
F1,2015-11-22,Caen,Angers,0.0,0.0,D,13.0,11.0,2.0,4.0,8.0,13.0,4.0,8.0,1.0,1.0,1.0,0.0,1.8,3.4,5.0,1.85,3.33,5.34,1.94,3.4,5.4,1.83,3.27,4.8,45.0,2015/2016
F1,2015-11-22,Rennes,Bordeaux,2.0,2.0,D,8.0,8.0,4.0,5.0,17.0,10.0,5.0,2.0,2.0,2.0,0.0,1.0,2.3,3.2,3.3,2.39,3.27,3.33,2.42,3.27,3.5,2.34,3.11,3.21,45.0,2015/2016
F1,2015-11-22,Saint-Etienne,Marseille,0.0,2.0,A,12.0,14.0,4.0,6.0,10.0,9.0,5.0,7.0,1.0,1.0,0.0,0.0,2.45,3.25,3.0,2.43,3.35,3.18,2.55,3.5,3.18,2.43,3.25,2.94,45.0,2015/2016
F1,2015-11-27,Lyon,Montpellier,2.0,4.0,A,12.0,15.0,5.0,9.0,13.0,17.0,5.0,2.0,3.0,4.0,0.0,0.0,1.57,3.8,6.5,1.58,4.1,7.02,1.62,4.1,7.02,1.57,3.86,6.3,52.0,2015/2016
F1,2015-11-28,Ajaccio GFCO,Lorient,1.0,1.0,D,17.0,5.0,3.0,2.0,12.0,8.0,4.0,3.0,2.0,1.0,0.0,0.0,2.8,3.2,2.6,2.79,3.29,2.76,2.94,3.31,2.8,2.74,3.14,2.64,52.0,2015/2016
F1,2015-11-28,Angers,Lille,2.0,0.0,H,9.0,8.0,5.0,0.0,22.0,13.0,1.0,4.0,2.0,3.0,0.0,1.0,2.9,2.9,2.8,2.94,2.9,2.94,3.0,3.1,2.94,2.88,2.84,2.77,52.0,2015/2016
F1,2015-11-28,Nantes,Bastia,0.0,0.0,D,14.0,6.0,3.0,1.0,24.0,11.0,7.0,1.0,2.0,2.0,1.0,0.0,1.91,3.2,4.75,1.93,3.28,4.93,1.95,3.4,5.2,1.89,3.21,4.56,52.0,2015/2016
F1,2015-11-28,Paris Saint-Germain,Troyes,4.0,1.0,H,22.0,11.0,9.0,3.0,5.0,8.0,7.0,2.0,0.0,1.0,0.0,0.0,1.08,10.0,34.0,1.1,11.5,33.5,1.12,12.0,38.0,1.09,9.91,28.11,52.0,2015/2016
F1,2015-11-28,Reims,Rennes,2.0,2.0,D,12.0,11.0,4.0,6.0,14.0,17.0,3.0,2.0,3.0,4.0,1.0,0.0,3.0,3.0,2.6,2.95,3.15,2.71,3.0,3.2,2.71,2.89,3.07,2.57,52.0,2015/2016
F1,2015-11-28,Toulouse,Nice,2.0,0.0,H,10.0,8.0,6.0,3.0,13.0,9.0,3.0,3.0,2.0,2.0,0.0,1.0,2.38,3.4,3.0,2.5,3.4,3.02,2.57,3.4,3.1,2.43,3.25,2.93,52.0,2015/2016
F1,2015-11-29,Bordeaux,Caen,1.0,4.0,A,10.0,13.0,3.0,10.0,15.0,15.0,4.0,6.0,3.0,2.0,1.0,0.0,1.95,3.5,4.0,1.97,3.51,4.3,2.0,3.51,4.4,1.93,3.35,4.07,51.0,2015/2016
F1,2015-11-29,Marseille,Monaco,3.0,3.0,D,12.0,10.0,6.0,5.0,15.0,23.0,3.0,4.0,1.0,3.0,0.0,0.0,1.95,3.5,4.0,1.98,3.58,4.17,2.1,3.6,4.3,1.96,3.39,3.89,50.0,2015/2016
F1,2015-11-29,Saint-Etienne,Guingamp,3.0,0.0,H,10.0,14.0,7.0,4.0,23.0,18.0,4.0,3.0,2.0,3.0,1.0,0.0,1.83,3.3,5.0,1.91,3.39,4.85,1.91,3.55,5.4,1.81,3.33,4.8,51.0,2015/2016
F1,2015-12-01,Lorient,Nice,0.0,0.0,D,10.0,12.0,3.0,7.0,13.0,16.0,7.0,2.0,2.0,5.0,0.0,0.0,2.25,3.3,3.3,2.24,3.48,3.49,2.35,3.48,3.5,2.22,3.32,3.29,50.0,2015/2016
F1,2015-12-01,Nantes,Lyon,0.0,0.0,D,9.0,10.0,3.0,5.0,23.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,3.6,3.25,2.15,3.73,3.32,2.22,3.8,3.32,2.22,3.55,3.22,2.16,51.0,2015/2016
F1,2015-12-01,Angers,Paris Saint-Germain,0.0,0.0,D,8.0,12.0,1.0,3.0,8.0,8.0,3.0,12.0,0.0,1.0,0.0,0.0,10.0,5.0,1.33,11.96,5.02,1.36,13.0,5.04,1.36,10.89,4.83,1.32,51.0,2015/2016
F1,2015-12-02,Bastia,Bordeaux,1.0,0.0,H,8.0,6.0,4.0,2.0,18.0,13.0,7.0,6.0,1.0,1.0,0.0,0.0,3.0,3.2,2.5,3.18,3.2,2.51,3.2,3.3,2.55,3.04,3.13,2.44,51.0,2015/2016
F1,2015-12-02,Guingamp,Reims,1.0,2.0,A,8.0,6.0,2.0,4.0,21.0,26.0,4.0,0.0,2.0,4.0,1.0,1.0,1.91,3.3,4.5,1.93,3.48,4.57,2.0,3.5,4.6,1.92,3.35,4.23,51.0,2015/2016
F1,2015-12-02,Lille,Saint-Etienne,1.0,0.0,H,13.0,9.0,5.0,0.0,12.0,26.0,6.0,4.0,2.0,2.0,0.0,0.0,2.5,3.1,3.1,2.5,3.12,3.3,2.51,3.2,3.4,2.44,3.03,3.15,51.0,2015/2016
F1,2015-12-02,Monaco,Caen,1.0,1.0,D,10.0,8.0,4.0,3.0,9.0,14.0,4.0,4.0,0.0,2.0,0.0,0.0,1.85,3.5,4.33,1.97,3.52,4.28,1.97,3.55,4.6,1.89,3.41,4.25,51.0,2015/2016
F1,2015-12-02,Montpellier,Ajaccio GFCO,0.0,2.0,A,16.0,6.0,6.0,3.0,7.0,13.0,9.0,0.0,1.0,4.0,0.0,0.0,1.83,3.5,4.5,1.91,3.36,4.92,1.91,3.5,5.0,1.85,3.34,4.61,51.0,2015/2016
F1,2015-12-02,Troyes,Toulouse,0.0,3.0,A,18.0,11.0,7.0,8.0,11.0,15.0,10.0,6.0,0.0,1.0,1.0,1.0,3.0,3.3,2.4,3.15,3.32,2.46,3.15,3.32,2.55,2.96,3.23,2.43,51.0,2015/2016
F1,2015-12-03,Rennes,Marseille,0.0,1.0,A,10.0,11.0,1.0,5.0,17.0,11.0,5.0,3.0,4.0,2.0,0.0,0.0,3.1,3.1,2.5,3.17,3.2,2.52,3.2,3.25,2.63,3.01,3.09,2.47,50.0,2015/2016
F1,2015-12-04,Nice,Paris Saint-Germain,0.0,3.0,A,7.0,15.0,2.0,6.0,9.0,12.0,3.0,2.0,0.0,2.0,1.0,0.0,6.5,4.33,1.5,7.12,4.51,1.52,8.0,4.51,1.52,6.81,4.27,1.49,49.0,2015/2016
F1,2015-12-05,Ajaccio GFCO,Nantes,1.0,1.0,D,25.0,12.0,6.0,3.0,11.0,19.0,5.0,2.0,2.0,2.0,0.0,0.0,2.5,3.0,3.1,2.64,3.05,3.14,2.7,3.1,3.14,2.58,2.97,3.0,50.0,2015/2016
F1,2015-12-05,Lyon,Angers,0.0,2.0,A,13.0,9.0,1.0,6.0,15.0,7.0,7.0,1.0,3.0,1.0,0.0,0.0,1.53,3.75,7.5,1.6,3.94,6.91,1.65,4.0,7.5,1.56,3.76,6.64,50.0,2015/2016
F1,2015-12-05,Caen,Lille,1.0,2.0,A,15.0,12.0,5.0,5.0,16.0,14.0,14.0,2.0,2.0,3.0,0.0,0.0,2.4,3.1,3.25,2.45,3.1,3.4,2.5,3.17,3.4,2.38,3.07,3.19,50.0,2015/2016
F1,2015-12-05,Toulouse,Lorient,2.0,3.0,A,20.0,5.0,3.0,4.0,15.0,17.0,10.0,2.0,1.0,2.0,0.0,0.0,2.0,3.4,3.8,2.18,3.42,3.64,2.25,3.42,3.8,2.14,3.3,3.46,50.0,2015/2016
F1,2015-12-05,Reims,Troyes,1.0,1.0,D,11.0,14.0,3.0,4.0,8.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,1.67,3.75,5.5,1.75,3.79,5.24,1.8,3.8,5.5,1.73,3.64,4.87,50.0,2015/2016
F1,2015-12-05,Bastia,Monaco,1.0,2.0,A,5.0,7.0,2.0,2.0,13.0,13.0,2.0,3.0,3.0,1.0,0.0,0.0,3.5,3.3,2.15,3.75,3.23,2.23,3.75,3.3,2.4,3.48,3.17,2.2,50.0,2015/2016
F1,2015-12-06,Bordeaux,Guingamp,1.0,0.0,H,13.0,8.0,4.0,2.0,10.0,17.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,3.2,4.2,2.09,3.33,4.05,2.09,3.4,4.3,2.02,3.26,3.9,50.0,2015/2016
F1,2015-12-06,Marseille,Montpellier,2.0,2.0,D,14.0,6.0,8.0,2.0,10.0,12.0,6.0,3.0,2.0,1.0,0.0,0.0,1.65,3.75,5.5,1.68,3.91,5.79,1.7,4.0,6.0,1.65,3.75,5.44,50.0,2015/2016
F1,2015-12-06,Saint-Etienne,Rennes,1.0,1.0,D,14.0,5.0,4.0,3.0,15.0,10.0,12.0,3.0,2.0,3.0,0.0,0.0,2.05,3.1,4.2,2.09,3.19,4.3,2.1,3.3,4.3,2.04,3.17,3.95,50.0,2015/2016
F1,2015-12-11,Rennes,Caen,1.0,1.0,D,22.0,12.0,8.0,3.0,7.0,9.0,12.0,7.0,1.0,0.0,0.0,1.0,2.38,3.25,3.2,2.43,3.28,3.3,2.47,3.28,3.4,2.35,3.16,3.18,49.0,2015/2016
F1,2015-12-12,Lille,Lorient,3.0,0.0,H,16.0,11.0,7.0,3.0,13.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,1.75,3.5,5.25,1.81,3.47,5.44,1.9,3.5,5.44,1.8,3.37,4.85,50.0,2015/2016
F1,2015-12-12,Montpellier,Guingamp,2.0,1.0,H,10.0,9.0,6.0,4.0,13.0,20.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,3.3,4.0,2.06,3.32,4.19,2.1,3.4,4.2,2.03,3.23,3.9,50.0,2015/2016
F1,2015-12-12,Nantes,Toulouse,1.0,1.0,D,15.0,5.0,2.0,3.0,18.0,15.0,4.0,1.0,4.0,4.0,0.0,1.0,2.38,3.1,3.3,2.46,3.25,3.21,2.47,3.25,3.4,2.36,3.11,3.18,50.0,2015/2016
F1,2015-12-12,Reims,Nice,1.0,1.0,D,17.0,7.0,7.0,3.0,12.0,13.0,3.0,2.0,2.0,2.0,1.0,0.0,2.6,3.1,2.9,2.67,3.35,2.84,2.7,3.35,2.9,2.61,3.19,2.75,50.0,2015/2016
F1,2015-12-12,Troyes,Bastia,1.0,1.0,D,17.0,11.0,4.0,3.0,11.0,21.0,10.0,5.0,2.0,4.0,0.0,0.0,2.38,3.1,3.3,2.38,3.21,3.41,2.41,3.25,3.41,2.33,3.13,3.22,50.0,2015/2016
F1,2015-12-13,Angers,Bordeaux,1.0,1.0,D,7.0,3.0,3.0,2.0,13.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,2.4,3.0,3.3,2.45,3.1,3.39,2.5,3.15,3.5,2.42,3.0,3.19,49.0,2015/2016
F1,2015-12-13,Marseille,Ajaccio GFCO,1.0,1.0,D,9.0,9.0,3.0,2.0,12.0,24.0,2.0,3.0,2.0,4.0,1.0,0.0,1.4,4.75,8.0,1.44,4.63,8.68,1.44,4.78,9.5,1.41,4.42,8.15,50.0,2015/2016
F1,2015-12-13,Monaco,Saint-Etienne,1.0,0.0,H,10.0,5.0,4.0,0.0,20.0,17.0,10.0,5.0,3.0,2.0,0.0,1.0,2.05,3.25,4.0,2.13,3.23,4.07,2.14,3.3,4.1,2.07,3.19,3.81,50.0,2015/2016
F1,2015-12-13,Paris Saint-Germain,Lyon,5.0,1.0,H,11.0,9.0,8.0,3.0,16.0,9.0,6.0,1.0,2.0,1.0,0.0,0.0,1.25,5.5,13.0,1.27,6.21,13.42,1.3,6.21,15.0,1.25,5.64,12.17,49.0,2015/2016
F1,2015-12-18,Nice,Montpellier,1.0,0.0,H,9.0,10.0,4.0,6.0,18.0,15.0,9.0,8.0,2.0,2.0,0.0,0.0,2.3,3.25,3.2,2.4,3.31,3.33,2.42,3.31,3.35,2.35,3.19,3.15,50.0,2015/2016
F1,2015-12-19,Bastia,Reims,2.0,0.0,H,7.0,11.0,2.0,2.0,18.0,7.0,4.0,5.0,3.0,1.0,0.0,0.0,2.45,3.1,3.1,2.45,3.17,3.32,2.5,3.25,3.35,2.4,3.08,3.14,49.0,2015/2016
F1,2015-12-19,Toulouse,Lille,1.0,1.0,D,7.0,24.0,4.0,6.0,18.0,11.0,2.0,8.0,2.0,1.0,1.0,0.0,2.55,3.1,3.0,2.52,3.18,3.2,2.56,3.2,3.22,2.47,3.06,3.04,49.0,2015/2016
F1,2015-12-19,Caen,Paris Saint-Germain,0.0,3.0,A,8.0,18.0,1.0,10.0,9.0,11.0,7.0,7.0,3.0,2.0,0.0,0.0,7.0,4.2,1.5,7.95,4.37,1.49,8.0,4.6,1.53,7.14,4.2,1.47,49.0,2015/2016
F1,2015-12-19,Lorient,Nantes,0.0,0.0,D,18.0,13.0,2.0,6.0,6.0,17.0,9.0,7.0,0.0,3.0,0.0,0.0,2.15,3.1,3.75,2.28,3.27,3.56,2.3,3.3,3.8,2.2,3.13,3.48,49.0,2015/2016
F1,2015-12-19,Guingamp,Rennes,0.0,2.0,A,13.0,9.0,4.0,5.0,11.0,11.0,10.0,3.0,1.0,2.0,0.0,0.0,2.5,3.0,3.2,2.53,3.09,3.27,2.6,3.11,3.3,2.46,3.0,3.12,49.0,2015/2016
F1,2015-12-19,Troyes,Monaco,0.0,0.0,D,11.0,16.0,2.0,5.0,6.0,17.0,6.0,15.0,2.0,3.0,1.0,0.0,4.2,3.5,1.91,4.45,3.58,1.92,4.5,3.6,1.95,4.15,3.41,1.91,49.0,2015/2016
F1,2015-12-20,Ajaccio GFCO,Lyon,2.0,1.0,H,12.0,9.0,8.0,2.0,21.0,12.0,5.0,2.0,3.0,1.0,0.0,0.0,3.25,3.3,2.3,3.24,3.35,2.39,3.4,3.4,2.39,3.22,3.22,2.28,48.0,2015/2016
F1,2015-12-20,Bordeaux,Marseille,1.0,1.0,D,11.0,7.0,3.0,4.0,13.0,14.0,3.0,6.0,3.0,3.0,0.0,0.0,2.8,3.2,2.63,2.88,3.27,2.68,2.9,3.3,2.75,2.77,3.15,2.63,49.0,2015/2016
F1,2015-12-20,Saint-Etienne,Angers,1.0,0.0,H,15.0,11.0,1.0,2.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,1.91,3.3,4.5,1.92,3.28,5.02,1.93,3.4,5.2,1.88,3.23,4.59,49.0,2015/2016
F1,2016-01-08,Paris Saint-Germain,Bastia,2.0,0.0,H,14.0,5.0,3.0,0.0,10.0,18.0,8.0,0.0,1.0,3.0,0.0,0.0,1.1,10.0,26.0,1.09,12.0,46.02,1.12,12.15,45.68,1.09,9.58,27.17,47.0,2015/2016
F1,2016-01-09,Angers,Caen,2.0,0.0,H,13.0,15.0,5.0,3.0,6.0,8.0,7.0,8.0,0.0,2.0,0.0,0.0,2.5,3.0,3.2,2.48,3.14,3.3,2.6,3.15,3.3,2.45,3.01,3.14,48.0,2015/2016
F1,2016-01-09,Lyon,Troyes,4.0,1.0,H,22.0,9.0,8.0,3.0,16.0,20.0,4.0,1.0,1.0,1.0,0.0,0.0,1.33,5.0,9.0,1.33,5.44,10.88,1.4,5.44,10.88,1.34,4.96,9.02,48.0,2015/2016
F1,2016-01-09,Monaco,Ajaccio GFCO,2.0,2.0,D,11.0,10.0,4.0,2.0,16.0,21.0,6.0,1.0,2.0,3.0,0.0,0.0,1.62,3.75,6.0,1.63,3.93,6.43,1.65,4.0,7.5,1.6,3.76,6.09,48.0,2015/2016
F1,2016-01-09,Montpellier,Bordeaux,0.0,1.0,A,12.0,13.0,4.0,3.0,13.0,11.0,8.0,5.0,2.0,1.0,0.0,0.0,2.4,3.1,3.25,2.43,3.17,3.34,2.43,3.2,3.45,2.34,3.09,3.26,48.0,2015/2016
F1,2016-01-09,Reims,Toulouse,1.0,3.0,A,8.0,8.0,3.0,3.0,18.0,15.0,2.0,1.0,2.0,4.0,1.0,0.0,2.6,3.1,2.9,2.63,3.21,3.0,2.63,3.3,3.01,2.54,3.15,2.88,48.0,2015/2016
F1,2016-01-09,Rennes,Lorient,2.0,2.0,D,12.0,6.0,4.0,2.0,8.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,3.25,4.2,1.98,3.31,4.59,2.0,3.4,4.59,1.97,3.27,4.13,48.0,2015/2016
F1,2016-01-10,Lille,Nice,1.0,1.0,D,10.0,9.0,3.0,3.0,20.0,21.0,2.0,6.0,3.0,3.0,0.0,0.0,1.85,3.4,4.75,1.88,3.49,4.87,1.91,3.49,4.87,1.87,3.32,4.49,47.0,2015/2016
F1,2016-01-10,Marseille,Guingamp,0.0,0.0,D,15.0,7.0,3.0,1.0,18.0,15.0,8.0,0.0,2.0,1.0,0.0,0.0,1.62,3.75,6.0,1.65,3.88,6.13,1.67,4.0,6.5,1.62,3.71,5.83,47.0,2015/2016
F1,2016-01-10,Nantes,Saint-Etienne,2.0,1.0,H,18.0,10.0,6.0,2.0,18.0,14.0,6.0,6.0,1.0,3.0,0.0,0.0,2.5,3.0,3.1,2.68,3.02,3.12,2.8,3.1,3.2,2.57,2.96,3.0,48.0,2015/2016
F1,2016-01-15,Nice,Angers,2.0,1.0,H,11.0,9.0,5.0,4.0,9.0,17.0,6.0,3.0,2.0,3.0,0.0,0.0,2.05,3.1,4.0,2.11,3.21,4.25,2.2,3.22,4.25,2.1,3.09,3.91,44.0,2015/2016
F1,2016-01-16,Bordeaux,Lille,1.0,0.0,H,14.0,10.0,3.0,7.0,17.0,17.0,8.0,1.0,2.0,1.0,0.0,0.0,2.4,3.0,3.3,2.48,3.01,3.45,2.5,3.15,3.48,2.39,3.0,3.25,45.0,2015/2016
F1,2016-01-16,Bastia,Montpellier,1.0,0.0,H,2.0,7.0,1.0,1.0,21.0,11.0,1.0,5.0,3.0,1.0,1.0,1.0,2.75,3.0,2.8,2.85,3.02,2.91,2.85,3.15,2.91,2.71,3.0,2.8,45.0,2015/2016
F1,2016-01-16,Ajaccio GFCO,Reims,2.0,2.0,D,18.0,10.0,4.0,6.0,13.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,2.05,3.2,4.0,2.08,3.34,4.08,2.2,3.34,4.08,2.1,3.19,3.72,45.0,2015/2016
F1,2016-01-16,Troyes,Rennes,2.0,4.0,A,12.0,19.0,5.0,13.0,7.0,7.0,8.0,7.0,3.0,1.0,0.0,0.0,3.75,3.3,2.1,3.71,3.39,2.17,3.75,3.41,2.25,3.45,3.27,2.16,45.0,2015/2016
