Class,precision,recall,f1-score,support,Model,League,Experiment,Option,SplitDate
A,0.6774193548387096,0.09130434782608696,0.16091954022988506,230.0,Linear Regression,ligue_1,linear_regression,A,2022-07-01
D,0.26691042047531993,0.8439306358381503,0.40555555555555556,173.0,Linear Regression,ligue_1,linear_regression,A,2022-07-01
H,0.6944444444444444,0.26501766784452296,0.3836317135549872,283.0,Linear Regression,ligue_1,linear_regression,A,2022-07-01
accuracy,0.35276967930029157,0.35276967930029157,0.35276967930029157,0.35276967930029157,Linear Regression,ligue_1,linear_regression,A,2022-07-01
macro avg,0.5462580732528247,0.4000842171695867,0.31670226978014265,686.0,Linear Regression,ligue_1,linear_regression,A,2022-07-01
weighted avg,0.5809179768701331,0.35276967930029157,0.3144903502916123,686.0,Linear Regression,ligue_1,linear_regression,A,2022-07-01
