precision,recall,f1-score,support,Model,League,SplitDate,N_train,N_test
0.4457831325301205,0.4180790960451977,0.4314868804664723,177.0,XGBoost,bundesliga,2022-07-01,2142,612
0.256198347107438,0.1987179487179487,0.22382671480144403,156.0,XGBoost,bundesliga,2022-07-01,2142,612
0.5446153846153846,0.6344086021505376,0.5860927152317881,279.0,XGBoost,bundesliga,2022-07-01,2142,612
0.46078431372549017,0.46078431372549017,0.46078431372549017,0.46078431372549017,XGBoost,bundesliga,2022-07-01,2142,612
0.4155322880843144,0.417068548971228,0.4138021034999015,612.0,XGBoost,bundesliga,2022-07-01,2142,612
0.4425134786181111,0.46078431372549017,0.449035968792908,612.0,XGBoost,bundesliga,2022-07-01,2142,612
