Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
SP1,2015-04-08,Deportivo La Coruna,Cordoba,1,1,D,8,16,2,7,12,16,6,5,3,2,1,0,1.75,3.4,5.5,1.78,3.72,5.35,1.8,3.9,5.9,1.73,3.57,5.09,48.0,2014/2015,-8,-5,1,-4,2,0,2,0.5455871626549963,0.28081692195477753,0.1735959153902261,0.04736440030557687,-3.75,0.5521186464188024,0.2641858039315774,0.18369554964962023,0.017530844960531367,-3.5699999999999994,0.07000000000000006,0.33000000000000007,0.8100000000000005,0.8,1.6,-0.8,0.4,0.0,2.0,3.0,0.3333333333333333,-1.0,0.9,-0.5,-0.5666666666666667,0.4,2.0,-1.6,0.0,0.0,0.0,5.0,0.0,-2.0,0.0,-1.5,0.0,0.4,-0.3999999999999999,0.8,0.4,0.0,2.0,-2.0,0.3333333333333333,1.0,0.9,1.0,-0.5666666666666667,1,4,2,0,0.896551724137931,-0.7586206896551724,0.6206896551724138,-0.9655172413793104,0.27586206896551724,0.206896551724138,0.3076923076923077,0.3331945022907122,0.13333333333333333,0.16659725114535612,0.17435897435897438,0.16659725114535606,0.36,0.0,0.36,0.3719912472647702,0.36842309676918217,0,0,0
SP1,2015-04-08,Granada,Celta,1,1,D,8,12,3,4,13,14,1,5,4,5,1,0,3.5,3.0,2.3,3.34,3.32,2.38,3.5,3.4,2.5,3.22,3.18,2.32,49.0,2014/2015,-4,-1,-4,-1,0,0,2,0.2711198428290766,0.3163064833005893,0.41257367387033395,0.0538302277432714,1.2000000000000002,0.29330799269476904,0.2950749083134122,0.4116170989918187,0.02077408410878978,0.96,0.2799999999999998,0.21999999999999975,0.18000000000000016,0.8,3.0,-2.2,0.8,1.0,2.0,3.0,0.3333333333333333,-3.3333333333333335,0.9,-1.3,-0.5666666666666667,0.8,1.6,-0.8,0.8,1.0,1.0,4.0,1.0,-0.3333333333333333,1.4,0.0,-0.3999999999999999,0.0,1.4,-1.4000000000000001,0.0,0.0,1.0,-1.0,-0.6666666666666667,-3.0,-0.4999999999999999,-1.3,-0.16666666666666674,1,4,2,0,0.7931034482758621,-1.1379310344827587,1.206896551724138,-0.10344827586206896,-0.4137931034482758,-1.0344827586206897,0.2,0.21047092870297293,0.3076923076923077,0.3331945022907122,-0.1076923076923077,-0.12272357358773925,0.52,0.92,-0.4,-0.14145383104125736,-0.11830910629704966,0,0,0
SP1,2015-04-08,Vallecano,Real Madrid,0,2,A,20,17,8,5,15,11,8,1,4,5,0,0,13.0,7.0,1.2,12.24,7.14,1.25,14.0,8.1,1.3,11.26,6.63,1.23,49.0,2014/2015,3,3,7,4,-1,-2,2,0.07304347826086957,0.13565217391304346,0.7913043478260869,0.05311355311355315,11.8,0.07995979164762863,0.13707392853879194,0.7829662798135796,0.021755368814192266,10.99,2.74,1.4699999999999998,0.07000000000000006,2.2,2.0,0.2,2.4,4.0,1.0,4.0,3.0,1.3333333333333333,1.5,-0.3,1.5,2.6,1.0,1.6,1.4,2.0,1.0,4.0,2.0,3.0,1.9,1.2,0.10000000000000009,-0.3999999999999999,1.0,-1.4000000000000001,1.0,2.0,0.0,0.0,1.0,-1.6666666666666667,-0.3999999999999999,-1.5,1.4,1,4,2,0,1.3103448275862069,-0.5517241379310345,2.310344827586207,2.0689655172413794,-1.0,-2.6206896551724137,0.7333333333333334,0.5236848369435848,1.3,0.7220216606498195,-0.5666666666666667,-0.19833682370623473,2.76,1.7599999999999998,1.0,-0.7182608695652174,-0.7030064881659509,0,1,0
SP1,2015-04-09,Athletic Bilbao,Valencia,1,1,D,12,7,4,4,17,15,8,3,5,3,0,1,2.4,3.4,2.8,2.55,3.36,3.02,2.6,3.4,3.06,2.46,3.26,2.92,49.0,2014/2015,5,0,5,2,1,0,2,0.39016393442622954,0.2754098360655738,0.3344262295081967,0.06792717086834732,-0.3999999999999999,0.38412792150271424,0.2915256547118813,0.3243464237854044,0.020901738178715323,-0.4700000000000002,0.14000000000000012,0.14000000000000012,0.14000000000000012,1.2,0.8,0.4,2.4,4.0,2.0,3.0,2.0,0.0,2.0,0.2,0.0,1.8,0.2,1.6,2.2,3.0,4.0,1.0,2.3333333333333335,2.0,2.3,1.2,0.03333333333333366,-0.6000000000000001,0.6000000000000001,-1.2000000000000002,0.19999999999999973,1.0,-2.0,2.0,-0.3333333333333335,-2.0,-0.2999999999999998,-1.0,-0.03333333333333366,1,4,3,0,1.3448275862068966,-0.27586206896551724,2.103448275862069,1.0344827586206897,-0.7586206896551724,-1.3103448275862069,0.6666666666666666,0.5997001499250375,1.5,0.8995502248875563,-0.8333333333333334,-0.2998500749625188,2.16,2.2800000000000002,-0.1200000000000001,0.055737704918032815,0.05978149771730984,0,0,1
SP1,2015-04-09,Elche,Getafe,0,1,A,16,9,2,4,13,19,10,4,2,3,0,0,2.3,3.1,3.25,2.35,3.22,3.52,2.4,3.4,3.6,2.31,3.11,3.31,49.0,2014/2015,7,-2,6,-6,-1,-1,1,0.40822528363047,0.3028768233387358,0.28889789303079416,0.0650555615492503,-0.9500000000000002,0.41711379510845165,0.3044153473617582,0.27847085752979023,0.020181830195706185,-1.17,0.08999999999999986,0.29000000000000004,0.29000000000000004,0.6,1.8,-1.2,1.0,1.0,1.0,4.0,0.3333333333333333,-2.3333333333333335,1.1,-1.2,-0.7666666666666668,1.2,1.6,-0.4,1.2,2.0,0.0,5.0,1.0,-0.6666666666666666,1.5,-0.1,-0.5,-0.6,0.19999999999999996,-0.7999999999999999,-0.19999999999999996,-1.0,1.0,-1.0,-0.6666666666666667,-1.666666666666667,-0.3999999999999999,-1.0999999999999999,-0.26666666666666683,1,4,3,0,0.9655172413793104,-1.0,1.103448275862069,-0.4827586206896552,-0.13793103448275856,-0.5172413793103448,0.2142857142857143,0.24989587671803418,0.4615384615384615,0.4284184219921457,-0.2472527472527472,-0.17852254527411152,0.6,1.08,-0.4800000000000001,0.11932739059967584,0.13864293757866142,0,0,1
SP1,2015-04-09,Villarreal,Espanol,0,3,A,7,14,2,4,14,14,7,2,1,1,0,0,1.55,3.6,7.0,1.56,4.16,7.27,1.62,4.2,7.27,1.55,3.87,6.59,49.0,2014/2015,-7,-2,5,0,0,-3,3,0.6053326927696373,0.26062935383137165,0.1340379533989911,0.06579621095750121,-5.45,0.6290968090859924,0.23591130340724714,0.13499188750676044,0.01896183825344755,-5.709999999999999,0.07000000000000006,0.33000000000000007,0.6799999999999997,1.0,0.8,0.2,1.2,1.0,2.0,3.0,0.6666666666666666,-0.6666666666666666,1.5,0.2,-0.8333333333333334,0.4,0.4,0.0,1.2,1.0,3.0,2.0,1.0,0.0,1.2,0.2,-0.19999999999999996,0.6,0.4,0.2,0.0,0.0,-1.0,1.0,-0.33333333333333337,-0.6666666666666666,0.30000000000000004,0.0,-0.6333333333333334,1,4,3,0,1.7241379310344827,0.5862068965517241,1.206896551724138,-0.1724137931034483,0.5172413793103448,0.7586206896551724,0.5555555555555556,0.5552470849528041,0.28571428571428575,0.4993757802746567,0.2698412698412698,0.05587130467814738,0.8799999999999999,1.08,-0.20000000000000018,0.4712947393706462,0.49410492157923197,1,0,0
SP1,2015-04-11,Almeria,Granada,3,0,H,17,15,9,3,16,14,5,6,4,3,0,0,2.4,3.1,3.2,2.47,3.26,3.24,2.49,3.3,3.4,2.39,3.15,3.14,50.0,2014/2015,2,6,-1,2,1,3,3,0.39616613418530355,0.30670926517571884,0.2971246006389776,0.051747311827957,-0.8000000000000003,0.3968231307340311,0.3006604702187291,0.30251639904723976,0.020248741161452477,-0.77,0.10000000000000009,0.1499999999999999,0.2599999999999998,0.4,2.2,-1.8,0.2,0.0,1.0,4.0,0.0,-2.6666666666666665,0.9,-1.0,-0.9,0.8,2.6,-1.8,1.0,1.0,2.0,3.0,0.6666666666666666,-2.6666666666666665,0.9,-1.3,-0.2333333333333334,-0.4,-0.3999999999999999,0.0,-0.8,-1.0,-1.0,1.0,-0.6666666666666666,0.0,0.0,0.30000000000000004,-0.6666666666666666,1,4,5,1,0.8333333333333334,-0.8666666666666667,0.8,-1.1,0.033333333333333326,0.2333333333333334,0.125,0.15378700499807768,0.22222222222222224,0.23522493384298734,-0.09722222222222224,-0.08143792884490966,0.08000000000000002,0.8,-0.72,0.09904153354632594,0.09430673168679132,0,0,1
SP1,2015-04-11,Celta,Vallecano,6,1,H,17,12,10,4,16,3,3,4,1,1,0,0,1.73,3.6,4.75,1.81,3.93,4.72,1.83,3.93,5.1,1.77,3.75,4.5,50.0,2014/2015,5,6,-1,13,0,5,7,0.5420741468672235,0.26049674280008245,0.19742911033269403,0.06633877564817636,-3.02,0.5422892408079261,0.24975662235683108,0.20795413683524283,0.01880352083361636,-2.9099999999999997,0.06000000000000005,0.18000000000000016,0.5999999999999996,0.8,1.6,-0.8,0.8,1.0,1.0,4.0,1.3333333333333333,0.0,1.5,0.1,-0.16666666666666674,1.4,2.0,-0.6,1.8,3.0,1.0,4.0,2.0,0.0,1.5,-0.3,0.5,-0.5999999999999999,-0.3999999999999999,-0.20000000000000007,-1.0,-2.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.4,-0.6666666666666667,1,4,5,1,1.2,-0.1,1.2666666666666666,-0.6,-0.06666666666666665,0.5,0.3076923076923077,0.3331945022907122,0.4666666666666666,0.4116436342252279,-0.1589743589743589,-0.07844913193451569,1.12,1.92,-0.7999999999999998,0.3446450365345295,0.33433510397268323,0,0,0
SP1,2015-04-11,Malaga,Atletico Madrid,2,2,D,11,11,3,5,13,10,6,1,2,3,0,0,3.8,3.4,2.0,4.03,3.42,2.09,4.35,3.5,2.1,3.87,3.3,2.02,50.0,2014/2015,0,-2,5,3,-1,0,4,0.24890190336749632,0.2781844802342606,0.47291361639824303,0.05727554179566563,1.7999999999999998,0.24351090685481258,0.286944138779209,0.46954495436597843,0.01900551815662177,1.9400000000000004,0.47999999999999954,0.20000000000000018,0.08000000000000007,0.6,0.8,-0.2,0.8,1.0,1.0,4.0,0.3333333333333333,-0.6666666666666666,1.3,-0.3,-0.9666666666666668,1.4,0.2,1.2,2.2,3.0,4.0,1.0,3.0,2.0,2.1,1.3,0.8999999999999999,-0.7999999999999999,0.6000000000000001,-1.4,-1.4000000000000001,-2.0,-3.0,3.0,-2.6666666666666665,-2.6666666666666665,-0.8,-1.6,-1.8666666666666667,1,4,5,1,1.5,-0.03333333333333333,2.1666666666666665,1.1333333333333333,-0.6666666666666665,-1.1666666666666667,0.3333333333333333,0.42826552462526774,1.1666666666666667,0.8744534665833854,-0.8333333333333335,-0.4461879419581177,0.52,2.6799999999999997,-2.1599999999999997,-0.2240117130307467,-0.22603404751116585,0,0,0
SP1,2015-04-11,Real Madrid,Eibar,3,0,H,24,4,13,2,10,18,7,4,0,3,0,0,1.06,13.0,34.0,1.07,17.4,34.25,1.09,19.0,55.57,1.06,13.23,35.15,50.0,2014/2015,20,11,3,-8,-3,3,3,0.8987027774389005,0.07327884185271036,0.028018380708389252,0.04973106804405347,-32.94,0.9151348516735243,0.05627553398222247,0.028589614344253167,0.021247783912123452,-33.18,0.030000000000000027,5.77,20.42,2.8,0.8,2.0,1.8,3.0,2.0,3.0,2.0,3.0,1.9,1.1,0.10000000000000009,0.6,1.2,-0.6,0.8,1.0,2.0,3.0,1.3333333333333333,0.0,0.4,-1.0,0.9333333333333332,2.1999999999999997,-0.3999999999999999,2.6,1.0,2.0,0.0,0.0,0.6666666666666667,3.0,1.5,2.1,-0.8333333333333331,1,4,5,1,2.3333333333333335,2.066666666666667,1.0333333333333334,-0.4,1.3,2.466666666666667,1.5555555555555554,0.7775617883921133,0.2727272727272727,0.33314825097168244,1.2828282828282827,0.4444135374204309,1.92,1.12,0.7999999999999998,0.8706843967305112,0.886545237329271,1,0,0
SP1,2015-04-11,Sevilla,Barcelona,2,2,D,11,17,2,7,23,9,2,4,5,2,0,0,5.0,4.5,1.55,5.42,4.6,1.63,5.5,4.7,1.7,5.0,4.35,1.6,50.0,2014/2015,-6,-5,-2,14,3,0,4,0.18737407656145066,0.20819341840161182,0.6044325050369376,0.06738351254480279,3.45,0.18170538427611074,0.21409634408185227,0.604198271642037,0.015390081881613726,3.79,0.5,0.35000000000000053,0.09999999999999987,2.6,0.8,1.8,3.0,5.0,3.0,2.0,3.0,1.6666666666666667,1.9,0.9,1.1,3.0,0.4,2.6,3.0,5.0,3.0,2.0,3.0,2.0,2.7,2.3,0.2999999999999998,-0.3999999999999999,0.4,-0.8,0.0,0.0,0.0,0.0,0.0,-0.33333333333333326,-0.8000000000000003,-1.4,0.8000000000000003,1,4,5,1,2.033333333333333,0.7,2.466666666666667,2.2666666666666666,-0.43333333333333357,-1.5666666666666667,1.4444444444444444,0.7644810349897089,2.142857142857143,0.8820935019112026,-0.6984126984126984,-0.11761246692149374,3.0,3.0,0.0,-0.4170584284754869,-0.4224928873659263,0,1,0
SP1,2015-04-12,Cordoba,Elche,0,2,A,14,7,2,3,9,26,8,3,0,2,1,0,2.3,3.1,3.3,2.41,3.14,3.5,2.5,3.4,3.5,2.36,3.1,3.24,50.0,2014/2015,7,-1,5,-17,-1,-2,2,0.41002004008016035,0.30420841683366734,0.28577154308617236,0.06039355688724557,-1.0,0.40715164268460746,0.3124953690668484,0.280352988248544,0.01912338263000324,-1.0899999999999999,0.14000000000000012,0.2999999999999998,0.2599999999999998,0.6,2.0,-1.4,0.2,0.0,0.0,5.0,0.3333333333333333,-1.3333333333333333,0.1,-1.4,0.2333333333333333,0.4,1.8,-1.4,0.8,1.0,1.0,4.0,0.3333333333333333,-1.6666666666666667,1.1,-0.7,-0.7666666666666668,0.19999999999999996,0.19999999999999996,0.0,-0.6000000000000001,-1.0,-1.0,1.0,0.0,0.3333333333333335,-1.0,-0.7,1.0000000000000002,1,4,6,1,0.6333333333333333,-0.9333333333333333,0.9333333333333333,-1.0,-0.30000000000000004,0.06666666666666665,0.19999999999999998,0.2306805074971165,0.14285714285714288,0.18173557473875512,0.057142857142857106,0.04894493275836137,0.28,0.52,-0.24,0.12424849699398799,0.12679865443606347,0,0,1
SP1,2015-04-12,Espanol,Athletic Bilbao,1,0,H,5,10,1,2,14,13,7,1,2,2,0,0,2.5,3.2,2.88,2.42,3.28,3.31,2.5,3.4,3.31,2.39,3.18,3.09,50.0,2014/2015,-5,-1,6,1,0,1,1,0.3774574049803408,0.2948885976408912,0.327653997378768,0.05972222222222223,-0.3799999999999999,0.40503495668653894,0.29883676682360494,0.29612827648985623,0.02021599290173315,-0.8900000000000001,0.10999999999999988,0.21999999999999975,0.2200000000000002,0.8,0.4,0.4,1.2,1.0,3.0,2.0,1.6666666666666667,1.0,1.2,0.2,0.4666666666666668,1.2,1.0,0.2,2.0,3.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,2.0,0.2,-0.6666666666666667,-0.3999999999999999,-0.6,0.2,-0.8,-2.0,2.0,-2.0,0.3333333333333335,1.3333333333333333,-0.8,0.0,1.1333333333333335,1,4,6,1,1.2666666666666666,-0.06666666666666667,1.3333333333333333,-0.26666666666666666,-0.06666666666666665,0.2,0.5714285714285715,0.6661115736885929,0.6,0.5452067242162653,-0.02857142857142847,0.1209048494723276,1.48,1.6,-0.1200000000000001,0.04980340760157281,0.1089066801966827,0,0,1
SP1,2015-04-12,Getafe,Villarreal,1,1,D,12,9,2,4,9,16,11,5,2,6,0,0,3.6,3.3,2.05,3.78,3.42,2.16,4.0,3.48,2.2,3.63,3.31,2.1,50.0,2014/2015,3,-2,6,-7,-4,0,2,0.25994236311239194,0.28357348703170027,0.4564841498559078,0.06861295885686136,1.5500000000000003,0.2593856655290103,0.2866894197952219,0.45392491467576795,0.019910888331940768,1.6199999999999997,0.3700000000000001,0.16999999999999993,0.10000000000000009,1.0,1.0,0.0,1.8,3.0,1.0,4.0,2.0,0.0,1.5,-0.1,0.5,0.8,1.2,-0.4,1.0,1.0,2.0,3.0,0.3333333333333333,-1.6666666666666667,1.2,-0.2,-0.8666666666666667,0.19999999999999996,-0.19999999999999996,0.4,0.8,2.0,-1.0,1.0,1.6666666666666667,1.6666666666666667,0.30000000000000004,0.1,1.3666666666666667,1,4,6,1,1.1666666666666667,-0.43333333333333335,1.6666666666666667,0.4666666666666667,-0.5,-0.9,0.5,0.49975012493753124,0.36363636363636365,0.399800099950025,0.13636363636363635,0.09995002498750621,1.92,0.6,1.3199999999999998,-0.19654178674351586,-0.19453924914675763,0,0,0
SP1,2015-04-12,Sociedad,Deportivo La Coruna,2,2,D,9,16,4,5,12,19,5,7,4,4,0,0,1.8,3.6,4.5,1.93,3.58,4.49,1.93,3.8,4.55,1.87,3.52,4.24,50.0,2014/2015,-7,-1,-2,-7,0,0,4,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.05555555555555558,-2.7,0.507884850533819,0.2738038440028689,0.21831130546331193,0.020181473184944343,-2.5600000000000005,0.05999999999999983,0.2799999999999998,0.3099999999999996,1.2,0.8,0.4,2.0,3.0,2.0,3.0,1.3333333333333333,0.0,1.5,-0.2,-0.16666666666666674,1.0,1.8,-0.8,0.4,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.9,-0.5,-0.2333333333333334,0.19999999999999996,-1.0,1.2000000000000002,1.6,3.0,1.0,-1.0,0.6666666666666666,0.3333333333333333,0.6,0.3,0.06666666666666665,1,4,6,1,1.2333333333333334,-0.2,0.9,-0.7333333333333333,0.33333333333333337,0.5333333333333332,0.6666666666666666,0.5997001499250375,0.35714285714285715,0.35701535166012144,0.3095238095238095,0.24268479826491607,1.6,0.56,1.04,0.3157894736842105,0.28957354507050714,0,0,0
SP1,2015-04-13,Valencia,Levante,3,0,H,13,11,5,1,12,12,5,4,3,3,0,0,1.33,5.0,8.5,1.34,5.4,11.4,1.36,5.8,12.0,1.32,5.0,9.97,46.0,2014/2015,2,4,1,0,0,3,3,0.7030022330659168,0.1869985939955339,0.10999917293854934,0.06952675807164965,-7.17,0.7322295175563802,0.1817013988010277,0.08606908364259207,0.01917314014721705,-10.06,0.040000000000000036,0.7999999999999998,2.0299999999999994,1.6,0.4,1.2,1.8,2.0,3.0,2.0,1.6666666666666667,1.3333333333333333,2.1,1.0,-0.43333333333333335,1.4,1.4,0.0,1.2,2.0,0.0,5.0,1.0,0.3333333333333333,1.2,-0.5,-0.19999999999999996,0.20000000000000018,-0.9999999999999999,1.2,0.6000000000000001,0.0,3.0,-3.0,0.6666666666666667,1.0,0.9000000000000001,1.5,-0.2333333333333334,1,4,0,0,2.066666666666667,1.0,0.9333333333333333,-0.9,1.1333333333333335,1.9,1.142857142857143,0.79960019990005,0.5833333333333334,0.49982149232416995,0.5595238095238096,0.2997787075758801,1.7200000000000002,1.08,0.6400000000000001,0.5930030601273675,0.6461604339137882,1,0,0
SP1,2015-04-17,Levante,Espanol,2,2,D,13,12,3,6,14,18,8,4,1,3,0,0,2.88,3.1,2.6,2.92,3.23,2.72,3.0,3.3,2.9,2.84,3.08,2.66,48.0,2014/2015,1,-3,4,-4,-2,0,4,0.32930217355777086,0.30593234188592905,0.36476548455630003,0.05441825199889716,0.2799999999999998,0.3358461138549519,0.3036132050948791,0.3605406810501689,0.019710335468001272,0.19999999999999973,0.16000000000000014,0.21999999999999975,0.23999999999999977,1.0,1.8,-0.8,0.6,1.0,0.0,5.0,1.0,-0.3333333333333333,1.2,-0.6,-0.19999999999999996,1.0,0.2,0.8,1.8,2.0,4.0,1.0,2.3333333333333335,1.3333333333333333,1.5,0.4,0.8333333333333335,0.0,1.6,-1.6,-1.2000000000000002,-1.0,-4.0,4.0,-1.3333333333333335,-1.6666666666666665,-0.30000000000000004,-1.0,-1.0333333333333334,1,4,4,0,0.9032258064516129,-0.967741935483871,1.3225806451612903,-0.03225806451612903,-0.4193548387096774,-0.935483870967742,0.35714285714285715,0.35701535166012144,0.8333333333333334,0.8326394671107411,-0.4761904761904762,-0.47562411545061967,0.84,2.12,-1.2800000000000002,-0.035463310998529174,-0.02469456719521701,0,0,0
SP1,2015-04-18,Athletic Bilbao,Getafe,4,0,H,27,1,8,1,12,12,6,1,2,4,0,1,1.67,3.75,5.5,1.64,3.9,6.51,1.8,3.89,6.52,1.64,3.67,5.73,49.0,2014/2015,26,7,5,0,-3,4,4,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.04728724369442938,-3.83,0.5979312976020574,0.25143777642753184,0.15063092597041078,0.01977618500041789,-4.87,0.16000000000000014,0.2200000000000002,0.7899999999999991,1.0,1.2,-0.2,1.4,2.0,0.0,5.0,0.3333333333333333,-1.0,1.7,-0.1,-1.3666666666666667,0.8,1.0,-0.2,1.4,2.0,1.0,4.0,2.3333333333333335,0.6666666666666666,1.6,0.0,0.7333333333333334,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,-1.0,1.0,-2.0,-1.6666666666666665,0.09999999999999987,-0.1,-2.1,1,4,5,1,1.2903225806451613,-0.2903225806451613,1.1612903225806452,-0.41935483870967744,0.12903225806451601,0.12903225806451613,0.45454545454545453,0.45433893684688775,0.4,0.44419766796224325,0.05454545454545451,0.010141268884644505,0.7599999999999999,1.96,-1.2000000000000002,0.39815649040127526,0.44730037163164665,0,0,0
SP1,2015-04-18,Barcelona,Valencia,2,0,H,11,11,5,3,18,17,6,3,4,4,0,0,1.22,7.0,12.0,1.24,7.25,13.5,1.25,7.5,15.0,1.21,6.6,12.7,49.0,2014/2015,0,2,3,1,0,2,2,0.7837283075200598,0.13659264788206757,0.07967904459787274,0.04586260733801706,-10.78,0.7918368998017881,0.13543141458678856,0.07273168561142349,0.01845672146005839,-12.26,0.040000000000000036,0.9000000000000004,2.3000000000000007,2.2,0.6,1.6,2.6,4.0,3.0,2.0,2.3333333333333335,1.6666666666666667,2.5,2.2,-0.16666666666666652,2.0,0.2,1.8,2.2,3.0,4.0,1.0,1.6666666666666667,1.0,2.4,1.4,-0.7333333333333332,0.20000000000000018,0.39999999999999997,-0.19999999999999996,0.3999999999999999,1.0,-1.0,1.0,0.6666666666666667,0.6666666666666667,0.10000000000000009,0.8000000000000003,0.5666666666666667,1,4,5,1,2.4193548387096775,2.193548387096774,2.096774193548387,1.064516129032258,0.3225806451612905,1.129032258064516,1.375,0.7854337736522671,1.6666666666666667,0.9086778736937755,-0.29166666666666674,-0.12324410004150843,2.4400000000000004,1.8800000000000001,0.5600000000000003,0.7040492629221871,0.7191052141903646,1,0,0
SP1,2015-04-18,Deportivo La Coruna,Atletico Madrid,1,2,A,9,15,2,10,16,15,5,6,2,4,0,0,4.5,3.5,1.85,5.02,3.56,1.85,5.02,3.57,1.87,4.74,3.38,1.82,49.0,2014/2015,-6,-8,-1,1,-2,-1,3,0.2119476268412439,0.27250409165302786,0.5155482815057284,0.04847704847704826,2.65,0.19517428180250235,0.2752176670361129,0.5296080511613847,0.020642604196031034,3.1699999999999995,0.27999999999999936,0.18999999999999995,0.050000000000000044,0.8,1.4,-0.6,0.6,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.7,-0.6,-0.033333333333333326,1.6,0.4,1.2,2.2,3.0,4.0,1.0,2.3333333333333335,1.3333333333333333,1.9,1.1,0.43333333333333357,-0.8,0.9999999999999999,-1.7999999999999998,-1.6,-3.0,-3.0,3.0,-1.666666666666667,-1.6666666666666665,-1.2,-1.7000000000000002,-0.4666666666666669,1,4,5,1,0.9032258064516129,-0.7096774193548387,2.129032258064516,1.096774193548387,-1.225806451612903,-1.8064516129032258,0.33333333333333337,0.36347114947751025,1.142857142857143,0.79960019990005,-0.8095238095238096,-0.4361290504225398,0.6399999999999999,2.2800000000000002,-1.6400000000000003,-0.3036006546644845,-0.3344337693588823,0,0,0
SP1,2015-04-18,Real Madrid,Malaga,3,1,H,12,11,6,2,11,26,4,3,2,2,0,0,1.14,8.5,17.0,1.18,9.0,16.75,1.18,9.04,18.63,1.15,8.05,15.94,49.0,2014/2015,1,4,1,-15,0,2,4,0.8325171400587659,0.11165523996082272,0.05582761998041136,0.05366357069143457,-15.86,0.832252187594888,0.10911750904021862,0.05863030336489359,0.018270230767068574,-15.57,0.030000000000000027,0.9899999999999984,2.6899999999999995,3.4,0.6,2.8,2.4,4.0,3.0,2.0,3.0,4.333333333333333,1.9,1.3,1.1,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,1.1,-0.4,-0.43333333333333346,2.4,-0.4,2.8,1.4,3.0,2.0,-2.0,2.3333333333333335,4.666666666666666,0.7999999999999998,1.7000000000000002,1.5333333333333337,1,4,5,1,2.3548387096774195,2.096774193548387,1.4838709677419355,-0.03225806451612903,0.870967741935484,2.129032258064516,2.125,0.8497875531117219,0.5,0.49975012493753124,1.625,0.3500374281741907,2.76,0.8,1.9599999999999997,0.7766895200783546,0.7736218842299943,1,0,0
