precision,recall,f1-score,support,Model,League
0.527027027027027,0.508695652173913,0.5176991150442478,230.0,Random Forest,ligue_1
0.24647887323943662,0.2023121387283237,0.2222222222222222,173.0,Random Forest,ligue_1
0.5652173913043478,0.6431095406360424,0.6016528925619835,283.0,Random Forest,ligue_1
0.4868804664723032,0.4868804664723032,0.4868804664723032,0.4868804664723032,Random Forest,ligue_1
0.44624109719027044,0.45137244384609304,0.44719140994281786,686.0,Random Forest,ligue_1
0.47203146213668973,0.4868804664723032,0.4778177981044646,686.0,Random Forest,ligue_1
