Class,precision,recall,f1-score,support,Model,League,Experiment,Option,SplitDate
A,0.5604395604395604,0.2372093023255814,0.3333333333333333,215.0,Ridge Regression,la_liga,linear_regression,B,2022-07-01
D,0.3021978021978022,0.5612244897959183,0.39285714285714285,196.0,Ridge Regression,la_liga,linear_regression,B,2022-07-01
H,0.6786885245901639,0.5931232091690545,0.6330275229357798,349.0,Ridge Regression,la_liga,linear_regression,B,2022-07-01
accuracy,0.4842105263157895,0.4842105263157895,0.4842105263157895,0.4842105263157895,Ridge Regression,la_liga,linear_regression,B,2022-07-01
macro avg,0.5137752957425089,0.46385233376351803,0.4530726663754187,760.0,Ridge Regression,la_liga,linear_regression,B,2022-07-01
weighted avg,0.5481415392200552,0.4842105263157895,0.48630693706743927,760.0,Ridge Regression,la_liga,linear_regression,B,2022-07-01
