Class,precision,recall,f1-score,support,Model,League,Experiment,Option,SplitDate
A,0.5894736842105263,0.26046511627906976,0.36129032258064514,215.0,Linear Regression,la_liga,linear_regression,B,2022-07-01
D,0.3128491620111732,0.5714285714285714,0.4043321299638989,196.0,Linear Regression,la_liga,linear_regression,B,2022-07-01
H,0.6775244299674267,0.5959885386819485,0.6341463414634146,349.0,Linear Regression,la_liga,linear_regression,B,2022-07-01
accuracy,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.49473684210526314,Linear Regression,la_liga,linear_regression,B,2022-07-01
macro avg,0.5266157587297088,0.4759607421298632,0.4665895980026529,760.0,Linear Regression,la_liga,linear_regression,B,2022-07-01
weighted avg,0.558567505155375,0.49473684210526314,0.49768893420854554,760.0,Linear Regression,la_liga,linear_regression,B,2022-07-01
