precision,recall,f1-score,support,Model,League
0.5163636363636364,0.6228070175438597,0.5646123260437376,228.0,Random Forest,serie_a
0.3177083333333333,0.28773584905660377,0.30198019801980197,212.0,Random Forest,serie_a
0.6279863481228669,0.575,0.600326264274062,320.0,Random Forest,serie_a
0.5092105263157894,0.5092105263157894,0.5092105263157894,0.5092105263157894,Random Forest,serie_a
0.4873527726066122,0.49518095553348784,0.4889729294458672,760.0,Random Forest,serie_a
0.507948298890649,0.5092105263157894,0.5063892327445658,760.0,Random Forest,serie_a
